drug_name,drug_id,disease_name,disease_id,pmid_count,total_articles
Atorvastatin,@CHEMICAL_Atorvastatin,Vascular Calcification,@DISEASE_Vascular_Calcification,7,7
Atorvastatin,@CHEMICAL_Atorvastatin,Venous Thrombosis,@DISEASE_Venous_Thrombosis,8,8
Atorvastatin,@CHEMICAL_Atorvastatin,Albuminuria,@DISEASE_Albuminuria,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Alveolar Bone Loss,@DISEASE_Alveolar_Bone_Loss,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Anterior Wall Myocardial Infarction,@DISEASE_Anterior_Wall_Myocardial_Infarction,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Valve Calcification of,@DISEASE_Aortic_Valve_Calcification_of,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Arteritis,@DISEASE_Arteritis,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Atrophy,@DISEASE_Atrophy,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Attention Deficit and Disruptive Behavior Disorders,@DISEASE_Attention_Deficit_and_Disruptive_Behavior_Disorders,7,7
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Diseases,@DISEASE_Brain_Diseases,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Injury Chronic,@DISEASE_Brain_Injury_Chronic,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Artery Injuries,@DISEASE_Carotid_Artery_Injuries,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebral Palsy,@DISEASE_Cerebral_Palsy,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Dementia Vascular,@DISEASE_Dementia_Vascular,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Complications,@DISEASE_Diabetes_Complications,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Dizziness,@DISEASE_Dizziness,7,7
Atorvastatin,@CHEMICAL_Atorvastatin,Dysarthria,@DISEASE_Dysarthria,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Glut1 Deficiency Syndrome,@DISEASE_Glut1_Deficiency_Syndrome,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Hashimoto Disease,@DISEASE_Hashimoto_Disease,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Hepatitis C,@DISEASE_Hepatitis_C,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Homozygous Familial Hypercholesterolemia,@DISEASE_Homozygous_Familial_Hypercholesterolemia,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperglycemic Hyperosmolar Nonketotic Coma,@DISEASE_Hyperglycemic_Hyperosmolar_Nonketotic_Coma,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Intestinal Diseases,@DISEASE_Intestinal_Diseases,7,7
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Aneurysm,@DISEASE_Intracranial_Aneurysm,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Kidney Neoplasms,@DISEASE_Kidney_Neoplasms,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Macular Degeneration,@DISEASE_Macular_Degeneration,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Malaria,@DISEASE_Malaria,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Mucositis,@DISEASE_Mucositis,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Myocarditis,@DISEASE_Myocarditis,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Osteoarthritis Knee,@DISEASE_Osteoarthritis_Knee,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Osteoporotic Fractures,@DISEASE_Osteoporotic_Fractures,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Paralysis,@DISEASE_Paralysis,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Peripheral Vascular Diseases,@DISEASE_Peripheral_Vascular_Diseases,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Prediabetic State,@DISEASE_Prediabetic_State,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Radiation Injuries,@DISEASE_Radiation_Injuries,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Rupture,@DISEASE_Rupture,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Stomatitis,@DISEASE_Stomatitis,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Synovitis,@DISEASE_Synovitis,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Urinary Bladder Neoplasms,@DISEASE_Urinary_Bladder_Neoplasms,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,143890,@DISEASE_143890,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Coarctation,@DISEASE_Aortic_Coarctation,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Arteriosclerosis,@DISEASE_Arteriosclerosis,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Bone Diseases Metabolic,@DISEASE_Bone_Diseases_Metabolic,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Infarction,@DISEASE_Brain_Infarction,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Basal Cell,@DISEASE_Carcinoma_Basal_Cell,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Cholangiocarcinoma,@DISEASE_Cholangiocarcinoma,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Conversion Disorder,@DISEASE_Conversion_Disorder,7,7
Atorvastatin,@CHEMICAL_Atorvastatin,Cough,@DISEASE_Cough,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,DNA Virus Infections,@DISEASE_DNA_Virus_Infections,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Delirium,@DISEASE_Delirium,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Depressive Disorder Major,@DISEASE_Depressive_Disorder_Major,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetes Insipidus Nephrogenic,@DISEASE_Diabetes_Insipidus_Nephrogenic,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetic Neuropathies,@DISEASE_Diabetic_Neuropathies,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetic Retinopathy,@DISEASE_Diabetic_Retinopathy,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Disease,@DISEASE_Disease,8,8
Atorvastatin,@CHEMICAL_Atorvastatin,Dyspnea,@DISEASE_Dyspnea,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Emphysema,@DISEASE_Emphysema,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Fractures Bone,@DISEASE_Fractures_Bone,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Fuchs' Endothelial Dystrophy,@DISEASE_Fuchs'_Endothelial_Dystrophy,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperlipoproteinemia Type III,@DISEASE_Hyperlipoproteinemia_Type_III,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperoxaluria,@DISEASE_Hyperoxaluria,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Hyperuricemia,@DISEASE_Hyperuricemia,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Intermittent Claudication,@DISEASE_Intermittent_Claudication,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Job Syndrome,@DISEASE_Job_Syndrome,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Joint Diseases,@DISEASE_Joint_Diseases,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Liver Cirrhosis Biliary,@DISEASE_Liver_Cirrhosis_Biliary,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Myasthenia Gravis Autoimmune Experimental,@DISEASE_Myasthenia_Gravis_Autoimmune_Experimental,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Nervous System Diseases,@DISEASE_Nervous_System_Diseases,9,9
Atorvastatin,@CHEMICAL_Atorvastatin,Plaque Amyloid,@DISEASE_Plaque_Amyloid,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Prostatic Hyperplasia,@DISEASE_Prostatic_Hyperplasia,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Prostatitis,@DISEASE_Prostatitis,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Pruritus,@DISEASE_Pruritus,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Purpura Thrombocytopenic Idiopathic,@DISEASE_Purpura_Thrombocytopenic_Idiopathic,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Renal Insufficiency,@DISEASE_Renal_Insufficiency,10,10
Atorvastatin,@CHEMICAL_Atorvastatin,Retinal Diseases,@DISEASE_Retinal_Diseases,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Stroke Lacunar,@DISEASE_Stroke_Lacunar,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Tachycardia Ventricular,@DISEASE_Tachycardia_Ventricular,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Thoracic Injuries,@DISEASE_Thoracic_Injuries,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Thyroiditis,@DISEASE_Thyroiditis,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Tissue Adhesions,@DISEASE_Tissue_Adhesions,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Weight Gain,@DISEASE_Weight_Gain,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,162000,@DISEASE_162000,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Acidosis Renal Tubular,@DISEASE_Acidosis_Renal_Tubular,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Acute Lung Injury,@DISEASE_Acute_Lung_Injury,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Arteriovenous Fistula,@DISEASE_Arteriovenous_Fistula,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Ataxia,@DISEASE_Ataxia,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Atrial Flutter,@DISEASE_Atrial_Flutter,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Autoimmune Diseases of the Nervous System,@DISEASE_Autoimmune_Diseases_of_the_Nervous_System,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Bile Duct Diseases,@DISEASE_Bile_Duct_Diseases,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Bone Resorption,@DISEASE_Bone_Resorption,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Neoplasms,@DISEASE_Brain_Neoplasms,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Burns,@DISEASE_Burns,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Carcinoma Ehrlich Tumor,@DISEASE_Carcinoma_Ehrlich_Tumor,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Chagas Disease,@DISEASE_Chagas_Disease,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Cognitive Dysfunction,@DISEASE_Cognitive_Dysfunction,8,8
Atorvastatin,@CHEMICAL_Atorvastatin,Colitis Ulcerative,@DISEASE_Colitis_Ulcerative,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Consciousness Disorders,@DISEASE_Consciousness_Disorders,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Coronary Occlusion,@DISEASE_Coronary_Occlusion,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Crohn Disease,@DISEASE_Crohn_Disease,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Crush Injuries,@DISEASE_Crush_Injuries,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatitis,@DISEASE_Dermatitis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Drug Hypersensitivity,@DISEASE_Drug_Hypersensitivity,10,10
Atorvastatin,@CHEMICAL_Atorvastatin,Dysbiosis,@DISEASE_Dysbiosis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Dyskinesias,@DISEASE_Dyskinesias,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Dystonic Disorders,@DISEASE_Dystonic_Disorders,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Embolism,@DISEASE_Embolism,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Embolism Fat,@DISEASE_Embolism_Fat,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Familial Primary Pulmonary Hypertension,@DISEASE_Familial_Primary_Pulmonary_Hypertension,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Fever,@DISEASE_Fever,7,7
Atorvastatin,@CHEMICAL_Atorvastatin,Fractures Spontaneous,@DISEASE_Fractures_Spontaneous,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Gout,@DISEASE_Gout,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Headache,@DISEASE_Headache,13,13
Atorvastatin,@CHEMICAL_Atorvastatin,Hearing Loss,@DISEASE_Hearing_Loss,5,5
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Injuries,@DISEASE_Heart_Injuries,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Valve Diseases,@DISEASE_Heart_Valve_Diseases,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hemangioma Cavernous Central Nervous System,@DISEASE_Hemangioma_Cavernous_Central_Nervous_System,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hemiplegia,@DISEASE_Hemiplegia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hypertension Portal,@DISEASE_Hypertension_Portal,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hypertrophy Right Ventricular,@DISEASE_Hypertrophy_Right_Ventricular,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hypothyroidism,@DISEASE_Hypothyroidism,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Hypothyroidism Congenital Nongoitrous 2,@DISEASE_Hypothyroidism_Congenital_Nongoitrous_2,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hypoxia Brain,@DISEASE_Hypoxia_Brain,8,8
Atorvastatin,@CHEMICAL_Atorvastatin,Idiopathic Noncirrhotic Portal Hypertension,@DISEASE_Idiopathic_Noncirrhotic_Portal_Hypertension,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Intracranial Arteriosclerosis,@DISEASE_Intracranial_Arteriosclerosis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Kidney Tubular Necrosis Acute,@DISEASE_Kidney_Tubular_Necrosis_Acute,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Leukemia Promyelocytic Acute,@DISEASE_Leukemia_Promyelocytic_Acute,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Lipoma,@DISEASE_Lipoma,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Macular Edema,@DISEASE_Macular_Edema,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Mental Disorders,@DISEASE_Mental_Disorders,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Muscle Neoplasms,@DISEASE_Muscle_Neoplasms,10,10
Atorvastatin,@CHEMICAL_Atorvastatin,Myeloproliferative Syndrome Transient,@DISEASE_Myeloproliferative_Syndrome_Transient,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Neoplasms Adipose Tissue,@DISEASE_Neoplasms_Adipose_Tissue,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Neuritis Autoimmune Experimental,@DISEASE_Neuritis_Autoimmune_Experimental,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Neurocirculatory Asthenia,@DISEASE_Neurocirculatory_Asthenia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Ocular Motility Disorders,@DISEASE_Ocular_Motility_Disorders,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Osteoglophonic dwarfism,@DISEASE_Osteoglophonic_dwarfism,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Osteosarcoma,@DISEASE_Osteosarcoma,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Pain Postoperative,@DISEASE_Pain_Postoperative,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Pancreatitis Graft,@DISEASE_Pancreatitis_Graft,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Paresis,@DISEASE_Paresis,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Peri Implantitis,@DISEASE_Peri_Implantitis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Pierre Robin syndrome with fetal chondrodysplasia,@DISEASE_Pierre_Robin_syndrome_with_fetal_chondrodysplasia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Post Infectious Disorders,@DISEASE_Post_Infectious_Disorders,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Postoperative Hemorrhage,@DISEASE_Postoperative_Hemorrhage,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Pressure Ulcer,@DISEASE_Pressure_Ulcer,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Pulmonary Alveolar Proteinosis,@DISEASE_Pulmonary_Alveolar_Proteinosis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Quadriplegia,@DISEASE_Quadriplegia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Raynaud Disease,@DISEASE_Raynaud_Disease,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Sleep Apnea Obstructive,@DISEASE_Sleep_Apnea_Obstructive,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Status Epilepticus,@DISEASE_Status_Epilepticus,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Syndrome,@DISEASE_Syndrome,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Tooth Diseases,@DISEASE_Tooth_Diseases,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Triple Negative Breast Neoplasms,@DISEASE_Triple_Negative_Breast_Neoplasms,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Urolithiasis,@DISEASE_Urolithiasis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Venous Thromboembolism,@DISEASE_Venous_Thromboembolism,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Vertebrobasilar Insufficiency,@DISEASE_Vertebrobasilar_Insufficiency,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,608852,@DISEASE_608852,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Abdominal Injuries,@DISEASE_Abdominal_Injuries,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Achalasia Addisonianism Alacrimia syndrome,@DISEASE_Achalasia_Addisonianism_Alacrimia_syndrome,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Adjustment Disorders,@DISEASE_Adjustment_Disorders,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Alopecia,@DISEASE_Alopecia,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Amaurosis Fugax,@DISEASE_Amaurosis_Fugax,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Amnesia,@DISEASE_Amnesia,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Amyotrophic Lateral Sclerosis,@DISEASE_Amyotrophic_Lateral_Sclerosis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Anterior Spinal Artery Syndrome,@DISEASE_Anterior_Spinal_Artery_Syndrome,1,1
Atorvastatin,@CHEMICAL_Atorvastatin,Anti Glomerular Basement Membrane Disease,@DISEASE_Anti_Glomerular_Basement_Membrane_Disease,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Anxiety,@DISEASE_Anxiety,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Aneurysm,@DISEASE_Aortic_Aneurysm,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Aortic Dissection,@DISEASE_Aortic_Dissection,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Aphasia,@DISEASE_Aphasia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Apical Hypertrophic Cardiomyopathy,@DISEASE_Apical_Hypertrophic_Cardiomyopathy,1,1
Atorvastatin,@CHEMICAL_Atorvastatin,Arcus Senilis,@DISEASE_Arcus_Senilis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Arthralgia,@DISEASE_Arthralgia,6,6
Atorvastatin,@CHEMICAL_Atorvastatin,Arthritis Infectious,@DISEASE_Arthritis_Infectious,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Ascites,@DISEASE_Ascites,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Aural Atresia Congenital,@DISEASE_Aural_Atresia_Congenital,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Bacterial Infections,@DISEASE_Bacterial_Infections,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Bisphosphonate Associated Osteonecrosis of the Jaw,@DISEASE_Bisphosphonate_Associated_Osteonecrosis_of_the_Jaw,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Concussion,@DISEASE_Brain_Concussion,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Brain Death,@DISEASE_Brain_Death,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Bronchiectasis,@DISEASE_Bronchiectasis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Bronchiolitis Obliterans Syndrome,@DISEASE_Bronchiolitis_Obliterans_Syndrome,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Bronchitis Chronic,@DISEASE_Bronchitis_Chronic,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,CADASIL,@DISEASE_CADASIL,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Candidiasis,@DISEASE_Candidiasis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Candidiasis Oral,@DISEASE_Candidiasis_Oral,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Cardio Renal Syndrome,@DISEASE_Cardio_Renal_Syndrome,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Cardiomyopathy Hypertrophic Familial,@DISEASE_Cardiomyopathy_Hypertrophic_Familial,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Artery Thrombosis,@DISEASE_Carotid_Artery_Thrombosis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Carotid Intimal Medial Thickness 1,@DISEASE_Carotid_Intimal_Medial_Thickness_1,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Central Nervous System Diseases,@DISEASE_Central_Nervous_System_Diseases,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebellar Ataxia,@DISEASE_Cerebellar_Ataxia,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Cerebral Small Vessel Diseases,@DISEASE_Cerebral_Small_Vessel_Diseases,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Choroidal Effusions,@DISEASE_Choroidal_Effusions,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Chronic Urticaria,@DISEASE_Chronic_Urticaria,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Congenital Hereditary and Neonatal Diseases and Abnormalities,@DISEASE_Congenital_Hereditary_and_Neonatal_Diseases_and_Abnormalities,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Corneal Neovascularization,@DISEASE_Corneal_Neovascularization,1,1
Atorvastatin,@CHEMICAL_Atorvastatin,Cushing's symphalangism,@DISEASE_Cushing's_symphalangism,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Dermatitis Seborrheic,@DISEASE_Dermatitis_Seborrheic,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Diabetic Foot,@DISEASE_Diabetic_Foot,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Diplopia,@DISEASE_Diplopia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Dysgeusia,@DISEASE_Dysgeusia,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Emergence Delirium,@DISEASE_Emergence_Delirium,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Encephalitis,@DISEASE_Encephalitis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsy Post Traumatic,@DISEASE_Epilepsy_Post_Traumatic,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Epilepsy Temporal Lobe,@DISEASE_Epilepsy_Temporal_Lobe,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Epistaxis,@DISEASE_Epistaxis,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Extranodal Extension,@DISEASE_Extranodal_Extension,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Femoral Neoplasms,@DISEASE_Femoral_Neoplasms,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Fetal akinesia syndrome X linked,@DISEASE_Fetal_akinesia_syndrome_X_linked,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Gallstones,@DISEASE_Gallstones,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Glaucoma Open Angle,@DISEASE_Glaucoma_Open_Angle,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Glomerulonephritis IGA,@DISEASE_Glomerulonephritis_IGA,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Glomerulonephritis Membranoproliferative,@DISEASE_Glomerulonephritis_Membranoproliferative,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Guillain Barre Syndrome,@DISEASE_Guillain_Barre_Syndrome,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,HIV Seropositivity,@DISEASE_HIV_Seropositivity,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Failure Diastolic,@DISEASE_Heart_Failure_Diastolic,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Heart Failure Systolic,@DISEASE_Heart_Failure_Systolic,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hemoptysis,@DISEASE_Hemoptysis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hemostatic Disorders,@DISEASE_Hemostatic_Disorders,4,4
Atorvastatin,@CHEMICAL_Atorvastatin,Hepatitis B,@DISEASE_Hepatitis_B,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hepatitis C Chronic,@DISEASE_Hepatitis_C_Chronic,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hereditary leiomyomatosis and renal cell cancer,@DISEASE_Hereditary_leiomyomatosis_and_renal_cell_cancer,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hydrocephalus,@DISEASE_Hydrocephalus,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hypesthesia,@DISEASE_Hypesthesia,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hypoalbuminemia,@DISEASE_Hypoalbuminemia,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Hypotension,@DISEASE_Hypotension,8,8
Atorvastatin,@CHEMICAL_Atorvastatin,Hypotrichosis,@DISEASE_Hypotrichosis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Hypoxia Ischemia Brain,@DISEASE_Hypoxia_Ischemia_Brain,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,IgA Vasculitis,@DISEASE_IgA_Vasculitis,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Iliac Aneurysm,@DISEASE_Iliac_Aneurysm,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Immune System Diseases,@DISEASE_Immune_System_Diseases,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Infertility,@DISEASE_Infertility,2,2
Atorvastatin,@CHEMICAL_Atorvastatin,Infertility Male,@DISEASE_Infertility_Male,3,3
Atorvastatin,@CHEMICAL_Atorvastatin,Intervertebral Disc Degeneration,@DISEASE_Intervertebral_Disc_Degeneration,2,2
