drug,nct_id,title,status,phase,disease,first_submit,_row_id,disease_raw,disease_resolved_label,disease_resolved_id,resolve_status,accept_auto,reject_reason,extra_tokens,total_candidates_available,n_candidates_returned
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,Metachromatic Leukodystrophy,Leukodystrophy Metachromatic,@DISEASE_Leukodystrophy_Metachromatic,token_set_exact,True,,0,,2
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,Globoid Cell Leukodystrophy,Leukodystrophy Globoid Cell,@DISEASE_Leukodystrophy_Globoid_Cell,token_set_exact,True,,0,,1
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,Fucosidosis,Fucosidosis,@DISEASE_Fucosidosis,exact,True,,0,,1
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,Wolman Disease,Wolman Disease,@DISEASE_Wolman_Disease,exact,True,,0,,1
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,GM1 Gangliosidosis,Gangliosidosis GM1,@DISEASE_Gangliosidosis_GM1,token_set_exact,True,,0,,3
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,Tay Sachs Disease,Tay-Sachs Disease,@DISEASE_Tay_Sachs_Disease,exact,True,,0,,4
Prednisolone,NCT00176904,Stem Cell Transplant for Inborn Errors of Metabolism,COMPLETED,PHASE2; PHASE3,Adrenoleukodystrophy; Metachromatic Leukodystrophy; Globoid Cell Leukodystrophy; Gaucher's Disease; Fucosidosis; Wolman Disease; Niemann-Pick Disease; Batten Disease; GM1 Gangliosidosis; Tay Sachs Disease; Sandhoff Disease,2005-09-12 00:00:00+00:00,32808,Sandhoff Disease,Sandhoff Disease,@DISEASE_Sandhoff_Disease,exact,True,,0,,1
Prednisolone,NCT04362384,Topical Vitamin E Ovules for the Treatment of Hemorrhoids,UNKNOWN,PHASE3,Bleeding Anal; Pain; Stings,2020-04-19 00:00:00+00:00,32809,Pain,Pain,@DISEASE_Pain,exact,True,,0,,10
Prednisolone,NCT00312520,Pulse Steroids Versus Oral Steroids in Problematic Hemangiomas of Infancy,COMPLETED,PHASE3,Hemangiomas,2006-04-06 00:00:00+00:00,32810,Hemangiomas,Hemangioma,@DISEASE_Hemangioma,token_set_exact,True,,0,,10
Prednisolone,NCT02004782,Barretts oEsophageal Resection With Steroid Therapy Trial,WITHDRAWN,PHASE4,Barrett Esophagus; Esophageal Stenosis,2013-11-25 00:00:00+00:00,32812,Barrett Esophagus,Barrett Esophagus,@DISEASE_Barrett_Esophagus,exact,True,,0,,2
Prednisolone,NCT02004782,Barretts oEsophageal Resection With Steroid Therapy Trial,WITHDRAWN,PHASE4,Barrett Esophagus; Esophageal Stenosis,2013-11-25 00:00:00+00:00,32812,Esophageal Stenosis,Esophageal Stenosis,@DISEASE_Esophageal_Stenosis,exact,True,,0,,1
Prednisolone,NCT00241982,Long-Circulating Liposomal Prednisolone Versus Pulse Intramuscular Methylprednisolone in Patients With Active Rheumatoid Arthritis,COMPLETED,PHASE2,Rheumatoid Arthritis,2005-10-18 00:00:00+00:00,32813,Rheumatoid Arthritis,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,token_set_exact,True,,0,4,0
Prednisolone,NCT00968578,Effects of Methylprednisolone After Total Knee Arthroplasty,COMPLETED,PHASE4,Postoperative Pain; Postoperative Nausea and Vomiting; Sleeping Quality; Fatigue; Inflammatory Response,2009-08-28 00:00:00+00:00,32817,Postoperative Pain,Pain Postoperative,@DISEASE_Pain_Postoperative,token_set_exact,True,,0,,1
Prednisolone,NCT00968578,Effects of Methylprednisolone After Total Knee Arthroplasty,COMPLETED,PHASE4,Postoperative Pain; Postoperative Nausea and Vomiting; Sleeping Quality; Fatigue; Inflammatory Response,2009-08-28 00:00:00+00:00,32817,Postoperative Nausea and Vomiting,Postoperative Nausea and Vomiting,@DISEASE_Postoperative_Nausea_and_Vomiting,exact,True,,0,,1
Prednisolone,NCT00968578,Effects of Methylprednisolone After Total Knee Arthroplasty,COMPLETED,PHASE4,Postoperative Pain; Postoperative Nausea and Vomiting; Sleeping Quality; Fatigue; Inflammatory Response,2009-08-28 00:00:00+00:00,32817,Fatigue,Fatigue,@DISEASE_Fatigue,exact,True,,0,,10
Prednisolone,NCT01217697,Study of Abiraterone Acetate in Patients With Advanced Prostate Cancer,APPROVED_FOR_MARKETING,,"Prostate Neoplasms; Genital Neoplasms, Male; Urogenital Neoplasms; Genital Diseases, Male",2010-10-07 00:00:00+00:00,32819,"Genital Neoplasms, Male",Genital Neoplasms Male,@DISEASE_Genital_Neoplasms_Male,exact,True,,0,,1
Prednisolone,NCT01217697,Study of Abiraterone Acetate in Patients With Advanced Prostate Cancer,APPROVED_FOR_MARKETING,,"Prostate Neoplasms; Genital Neoplasms, Male; Urogenital Neoplasms; Genital Diseases, Male",2010-10-07 00:00:00+00:00,32819,Urogenital Neoplasms,Urogenital Neoplasms,@DISEASE_Urogenital_Neoplasms,exact,True,,0,,1
Prednisolone,NCT01217697,Study of Abiraterone Acetate in Patients With Advanced Prostate Cancer,APPROVED_FOR_MARKETING,,"Prostate Neoplasms; Genital Neoplasms, Male; Urogenital Neoplasms; Genital Diseases, Male",2010-10-07 00:00:00+00:00,32819,"Genital Diseases, Male",Genital Diseases Male,@DISEASE_Genital_Diseases_Male,exact,True,,0,,1
Prednisolone,NCT01843868,Emesis Control Study in Non-Hodgkin Lymphoma Patients Receiving R-CHOP,WITHDRAWN,,"Lymphoma, Non-Hodgkin",2013-04-24 00:00:00+00:00,32820,"Lymphoma, Non-Hodgkin",Lymphoma Non-Hodgkin,@DISEASE_Lymphoma_Non_Hodgkin,exact,True,,0,,1
Prednisolone,NCT00888901,Platelet Function in Idiopathic Thrombocytopenic Purpura (ITP) Patients With Eltrombopag,COMPLETED,PHASE4,Idiopathic Thrombocytopenic Purpura,2009-04-27 00:00:00+00:00,32824,Idiopathic Thrombocytopenic Purpura,Purpura Thrombocytopenic Idiopathic,@DISEASE_Purpura_Thrombocytopenic_Idiopathic,token_set_exact,True,,0,,2
Prednisolone,NCT00109928,"S0350 Combination Chemotherapy in Treating Patients With Newly Diagnosed Stage II, Stage III, or Stage IV Peripheral T-Cell Non-Hodgkin's Lymphoma",COMPLETED,PHASE2,Lymphoma,2005-05-03 00:00:00+00:00,32825,Lymphoma,Lymphoma,@DISEASE_Lymphoma,exact,True,,0,5,0
Prednisolone,NCT00002531,Combination Chemotherapy in Treating Adults With Acute Lymphocytic Leukemia,UNKNOWN,PHASE2,Leukemia,1999-11-01 00:00:00+00:00,32826,Leukemia,Leukemia,@DISEASE_Leukemia,exact,True,,0,,10
Prednisolone,NCT05214911,Fixed Dose Combination of Desloratadine / Prednisolone in the Treatment of Moderate Severe Allergic Rhinitis in Children,COMPLETED,PHASE3,Allergic Rhinitis,2021-12-13 00:00:00+00:00,32827,Allergic Rhinitis,Rhinitis Allergic,@DISEASE_Rhinitis_Allergic,token_set_exact,True,,0,,4
Prednisolone,NCT01603498,"Effect of Dexamethasone and Methylprednisolone on Pain, Swelling and Trismus After Third Molar Surgery",COMPLETED,,"Pain,; Edema,; Trismus",2012-05-17 00:00:00+00:00,32832,"Pain,",Pain,@DISEASE_Pain,exact,True,,0,,10
Prednisolone,NCT01603498,"Effect of Dexamethasone and Methylprednisolone on Pain, Swelling and Trismus After Third Molar Surgery",COMPLETED,,"Pain,; Edema,; Trismus",2012-05-17 00:00:00+00:00,32832,Trismus,Trismus,@DISEASE_Trismus,exact,True,,0,,2
Prednisolone,NCT06483204,"Steroids for Rhinoplasty: Pain, Nausea, Edema and Ecchymosis",WITHDRAWN,PHASE4,Edema; Bruising; Nasal Obstruction; Postoperative Pain; Postoperative Nausea; Postoperative Complications,2024-06-25 00:00:00+00:00,32833,Edema,Edema,@DISEASE_Edema,exact,True,,0,,10
Prednisolone,NCT06483204,"Steroids for Rhinoplasty: Pain, Nausea, Edema and Ecchymosis",WITHDRAWN,PHASE4,Edema; Bruising; Nasal Obstruction; Postoperative Pain; Postoperative Nausea; Postoperative Complications,2024-06-25 00:00:00+00:00,32833,Nasal Obstruction,Nasal Obstruction,@DISEASE_Nasal_Obstruction,exact,True,,0,,1
Prednisolone,NCT06483204,"Steroids for Rhinoplasty: Pain, Nausea, Edema and Ecchymosis",WITHDRAWN,PHASE4,Edema; Bruising; Nasal Obstruction; Postoperative Pain; Postoperative Nausea; Postoperative Complications,2024-06-25 00:00:00+00:00,32833,Postoperative Pain,Pain Postoperative,@DISEASE_Pain_Postoperative,token_set_exact,True,,0,,1
Prednisolone,NCT06483204,"Steroids for Rhinoplasty: Pain, Nausea, Edema and Ecchymosis",WITHDRAWN,PHASE4,Edema; Bruising; Nasal Obstruction; Postoperative Pain; Postoperative Nausea; Postoperative Complications,2024-06-25 00:00:00+00:00,32833,Postoperative Complications,Postoperative Complications,@DISEASE_Postoperative_Complications,exact,True,,0,,2
Esomeprazole,NCT03094416,Levothyroxine Sodium in Thyroidectomized Patients Taking Proton Pump Inhibitors,COMPLETED,PHASE4,Hypothyroidism;Postablative,2017-03-17 00:00:00+00:00,32838,Hypothyroidism,Hypothyroidism,@DISEASE_Hypothyroidism,exact,True,,0,,10
Esomeprazole,NCT02800330,The Effects of the Proton Pump Inhibitor Esomeprazole on the Bioavailability of Regorafenib,COMPLETED,PHASE4,Colorectal Neoplasms; Gastrointestinal Stromal Tumors,2016-05-25 00:00:00+00:00,32840,Colorectal Neoplasms,Colorectal Neoplasms,@DISEASE_Colorectal_Neoplasms,exact,True,,0,,3
Esomeprazole,NCT02800330,The Effects of the Proton Pump Inhibitor Esomeprazole on the Bioavailability of Regorafenib,COMPLETED,PHASE4,Colorectal Neoplasms; Gastrointestinal Stromal Tumors,2016-05-25 00:00:00+00:00,32840,Gastrointestinal Stromal Tumors,Gastrointestinal Stromal Tumors,@DISEASE_Gastrointestinal_Stromal_Tumors,exact,True,,0,,1
Esomeprazole,NCT03553563,"A Study of Esomeplazole (D961H) in Japanese Paediatric Patients With Reflux Esophagitis, Gastric Ulcer or Duodenal Ulcer",COMPLETED,PHASE3,Reflux Esophagitis; Gastric Ulcer; Duodenal Ulcer,2018-04-05 00:00:00+00:00,32845,Duodenal Ulcer,Duodenal Ulcer,@DISEASE_Duodenal_Ulcer,exact,True,,0,,4
Esomeprazole,NCT02741414,A Multi-center Study for Eradication of Refractory Helicobacter Pylori,UNKNOWN,,Gastritis,2016-03-25 00:00:00+00:00,32846,Gastritis,Gastritis,@DISEASE_Gastritis,exact,True,,0,,4
Esomeprazole,NCT00079833,Esomeprazole In Patients With Gastric Acid Hypersecretory States Including Idiopathic Hypersecretion and Zollinger-Ellison Syndrome,COMPLETED,PHASE3,Zollinger-Ellison Syndrome,2004-03-16 00:00:00+00:00,32851,Zollinger-Ellison Syndrome,Zollinger-Ellison Syndrome,@DISEASE_Zollinger_Ellison_Syndrome,exact,True,,0,,1
Esomeprazole,NCT00930670,Evaluation of the Influence of Statins and Proton Pump Inhibitors on Clopidogrel Antiplatelet Effects,COMPLETED,PHASE4,Coronary Artery Disease,2009-06-29 00:00:00+00:00,32854,Coronary Artery Disease,Coronary Artery Disease,@DISEASE_Coronary_Artery_Disease,exact,True,,0,4,0
Esomeprazole,NCT00303264,The Safety and Efficacy of Dexloxiglumide for the Relief of Symptoms of Functional Dyspepsia.,COMPLETED,PHASE2,Dyspepsia,2006-03-14 00:00:00+00:00,32862,Dyspepsia,Dyspepsia,@DISEASE_Dyspepsia,exact,True,,0,,1
Esomeprazole,NCT03333603,Pharmacokinetics and Safety Studies of Esomeprazole Use in Schizophrenia Patients,COMPLETED,PHASE4,Schizophrenia,2017-01-17 00:00:00+00:00,32863,Schizophrenia,Schizophrenia,@DISEASE_Schizophrenia,exact,True,,0,5,0
Esomeprazole,NCT00665431,Efficacy Study of PN400 (VIMOVO) Twice Daily and Celebrex Once Daily in Patients With Osteoarthritis,COMPLETED,PHASE3,Osteoarthritis,2008-04-18 00:00:00+00:00,32868,Osteoarthritis,Osteoarthritis,@DISEASE_Osteoarthritis,exact,True,,0,,7
Esomeprazole,NCT00516971,The Use of Proton Pump Inhibitor for the Treatment of Non-erosive Gastro-oesophageal Reflux Disease in Chinese Population,UNKNOWN,,Gastroesophageal Reflux,2007-08-15 00:00:00+00:00,32873,Gastroesophageal Reflux,Gastroesophageal Reflux,@DISEASE_Gastroesophageal_Reflux,exact,True,,0,,3
Esomeprazole,NCT04156646,A Study to Investigate the Effect of Esomeprazole and the Effect of Food on the Pharmacokinetics of Balovaptan in Healthy Volunteers,COMPLETED,PHASE1,Autism Spectrum Disorder,2019-11-06 00:00:00+00:00,32877,Autism Spectrum Disorder,Autism Spectrum Disorder,@DISEASE_Autism_Spectrum_Disorder,exact,True,,0,,1
Esomeprazole,NCT02373280,The Efficacy of the 7 Days Tailored Therapy as the 1st Eradication of H. Pylori Infection,UNKNOWN,,Helicobacter Infection,2015-02-05 00:00:00+00:00,32879,Helicobacter Infection,Helicobacter Infections,@DISEASE_Helicobacter_Infections,token_set_exact,True,,0,,1
Esomeprazole,NCT00723502,Efficacy and Safety Study of Finafloxacin Used in Helicobacter Pylori Infected Patients,COMPLETED,PHASE2,Gram-Negative Bacterial Infections; Helicobacter Infections; Dyspepsia,2008-07-25 00:00:00+00:00,32882,Gram-Negative Bacterial Infections,Gram-Negative Bacterial Infections,@DISEASE_Gram_Negative_Bacterial_Infections,exact,True,,0,,1
Esomeprazole,NCT00723502,Efficacy and Safety Study of Finafloxacin Used in Helicobacter Pylori Infected Patients,COMPLETED,PHASE2,Gram-Negative Bacterial Infections; Helicobacter Infections; Dyspepsia,2008-07-25 00:00:00+00:00,32882,Helicobacter Infections,Helicobacter Infections,@DISEASE_Helicobacter_Infections,exact,True,,0,,1
Esomeprazole,NCT00723502,Efficacy and Safety Study of Finafloxacin Used in Helicobacter Pylori Infected Patients,COMPLETED,PHASE2,Gram-Negative Bacterial Infections; Helicobacter Infections; Dyspepsia,2008-07-25 00:00:00+00:00,32882,Dyspepsia,Dyspepsia,@DISEASE_Dyspepsia,exact,True,,0,,1
Esomeprazole,NCT00325715,AGN 201904 Versus Esomeprazole in the Prevention of Aspirin-induced Stomach or Upper Intestinal Damage in Healthy Volunteers,COMPLETED,PHASE1,Peptic Ulcer,2006-05-11 00:00:00+00:00,32885,Peptic Ulcer,Peptic Ulcer,@DISEASE_Peptic_Ulcer,exact,True,,0,,3
Esomeprazole,NCT00524329,Esomeprazole And Symptomatic Response In Patients With Or Without An Elevated Risk For Non-Steroidal Anti-Inflammatory Drug (NSAID)-Associated GI Damage,COMPLETED,,Heartburn,2007-08-29 00:00:00+00:00,32891,Heartburn,Heartburn,@DISEASE_Heartburn,exact,True,,0,,1
Esomeprazole,NCT00357682,"A Phase III, Randomized, Study of Aspirin and Esomeprazole Chemoprevention in Barrett's Metaplasia",COMPLETED,PHASE3,Esophageal Cancer; Precancerous Condition,2006-07-26 00:00:00+00:00,32892,Precancerous Condition,Precancerous Conditions,@DISEASE_Precancerous_Conditions,token_set_exact,True,,0,,1
Esomeprazole,NCT00153660,Celecoxib Versus Naproxen for Prevention of Recurrent Ulcer Bleeding in Arthritis Patients,COMPLETED,PHASE3,Arthritis; Cardiovascular Diseases; Cerebrovascular Disorders,2005-09-07 00:00:00+00:00,32893,Arthritis,Arthritis,@DISEASE_Arthritis,exact,True,,0,,10
Esomeprazole,NCT00153660,Celecoxib Versus Naproxen for Prevention of Recurrent Ulcer Bleeding in Arthritis Patients,COMPLETED,PHASE3,Arthritis; Cardiovascular Diseases; Cerebrovascular Disorders,2005-09-07 00:00:00+00:00,32893,Cardiovascular Diseases,Cardiovascular Diseases,@DISEASE_Cardiovascular_Diseases,exact,True,,0,1,0
Esomeprazole,NCT00153660,Celecoxib Versus Naproxen for Prevention of Recurrent Ulcer Bleeding in Arthritis Patients,COMPLETED,PHASE3,Arthritis; Cardiovascular Diseases; Cerebrovascular Disorders,2005-09-07 00:00:00+00:00,32893,Cerebrovascular Disorders,Cerebrovascular Disorders,@DISEASE_Cerebrovascular_Disorders,exact,True,,0,,1
Esomeprazole,NCT02205489,Management Of The Infusion-Associated Reactions In RRMS Patients Treated With LEMTRADA,COMPLETED,PHASE4,Relapsing-remitting Multiple Sclerosis,2014-07-29 00:00:00+00:00,32900,Relapsing-remitting Multiple Sclerosis,Multiple Sclerosis Relapsing-Remitting,@DISEASE_Multiple_Sclerosis_Relapsing_Remitting,token_set_exact,True,,0,,1
Esomeprazole,NCT00243724,HEARD (Long Term) Study - Histology of the Esophagus in Acid-Related Disease,COMPLETED,PHASE3,Gastroesophageal Reflux; Heartburn; Dyspepsia,2005-10-24 00:00:00+00:00,32901,Gastroesophageal Reflux,Gastroesophageal Reflux,@DISEASE_Gastroesophageal_Reflux,exact,True,,0,,3
Esomeprazole,NCT00243724,HEARD (Long Term) Study - Histology of the Esophagus in Acid-Related Disease,COMPLETED,PHASE3,Gastroesophageal Reflux; Heartburn; Dyspepsia,2005-10-24 00:00:00+00:00,32901,Heartburn,Heartburn,@DISEASE_Heartburn,exact,True,,0,,1
Esomeprazole,NCT00243724,HEARD (Long Term) Study - Histology of the Esophagus in Acid-Related Disease,COMPLETED,PHASE3,Gastroesophageal Reflux; Heartburn; Dyspepsia,2005-10-24 00:00:00+00:00,32901,Dyspepsia,Dyspepsia,@DISEASE_Dyspepsia,exact,True,,0,,1
Esomeprazole,NCT00291746,Validation of RDQ Questionnaire,COMPLETED,PHASE4,Gastroesophageal Reflux,2006-02-14 00:00:00+00:00,32902,Gastroesophageal Reflux,Gastroesophageal Reflux,@DISEASE_Gastroesophageal_Reflux,exact,True,,0,,3
Esomeprazole,NCT02277886,Esomeprazole Plus Alginate vs. Esomeprazole Alone for Treatment of Nighttime Reflux Symptom and Sleep Disturbances,UNKNOWN,PHASE4,Gastroesophageal Reflux Disease; Heartburn; Sleep Disturbance,2014-10-02 00:00:00+00:00,32903,Heartburn,Heartburn,@DISEASE_Heartburn,exact,True,,0,,1
Esomeprazole,NCT01370538,Efficacy of Esomeprazole in Patients With Frequent Heartburn,COMPLETED,PHASE3,Heartburn,2011-06-01 00:00:00+00:00,32904,Heartburn,Heartburn,@DISEASE_Heartburn,exact,True,,0,,1
Esomeprazole,NCT01792700,Long-term Follow up Helicobacter Pylori Reinfection Rate After Second-Line Treatment: Bismuth-Containing Quadruple Therapy Versus Moxifloxacin-Based Triple Therapy,COMPLETED,PHASE4,Helicobacter Infections,2013-02-12 00:00:00+00:00,32905,Helicobacter Infections,Helicobacter Infections,@DISEASE_Helicobacter_Infections,exact,True,,0,,1
Esomeprazole,NCT04678492,Helicobacter Rescue Therapy With High-dose Esomeprazole and Amoxicillin Dual Therapy Versus Bismuth-containing Quadruple Therapy,COMPLETED,PHASE4,Gastritis; Dyspepsia; Helicobacter Pylori Infection; Gastric Cancer; Peptic Ulcer,2020-12-13 00:00:00+00:00,32906,Gastritis,Gastritis,@DISEASE_Gastritis,exact,True,,0,,4
Esomeprazole,NCT04678492,Helicobacter Rescue Therapy With High-dose Esomeprazole and Amoxicillin Dual Therapy Versus Bismuth-containing Quadruple Therapy,COMPLETED,PHASE4,Gastritis; Dyspepsia; Helicobacter Pylori Infection; Gastric Cancer; Peptic Ulcer,2020-12-13 00:00:00+00:00,32906,Dyspepsia,Dyspepsia,@DISEASE_Dyspepsia,exact,True,,0,,1
Esomeprazole,NCT04678492,Helicobacter Rescue Therapy With High-dose Esomeprazole and Amoxicillin Dual Therapy Versus Bismuth-containing Quadruple Therapy,COMPLETED,PHASE4,Gastritis; Dyspepsia; Helicobacter Pylori Infection; Gastric Cancer; Peptic Ulcer,2020-12-13 00:00:00+00:00,32906,Peptic Ulcer,Peptic Ulcer,@DISEASE_Peptic_Ulcer,exact,True,,0,,3
Esomeprazole,NCT00564330,In Vivo Quantification of Dental Demineralisation Using OCT With and Without Esomeprazole,COMPLETED,PHASE1; PHASE2,Tooth Erosion,2007-11-26 00:00:00+00:00,32910,Tooth Erosion,Tooth Erosion,@DISEASE_Tooth_Erosion,exact,True,,0,,1
Esomeprazole,NCT01844583,"Safety, Tolerability and Pharmacokinetic (PK) of Concomitant Esomeprazole and Rifampin, and QT Study on Single and Multiple-doses of Alisertib",COMPLETED,PHASE1,Solid Tumors; Lymphoma,2013-04-29 00:00:00+00:00,32919,Lymphoma,Lymphoma,@DISEASE_Lymphoma,exact,True,,0,5,0
