"drug","disease","pmid","positive","pub_year","pub_types"
"Nitrofurantoin","Acute Disease","10890258",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","10890258",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Acute Disease","10225575",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Escherichia coli Infections","10225575",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Staphylococcal Infections","10225575",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Streptococcal Infections","10225575",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","10225575",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Escherichia coli Infections","9580774",TRUE,"1998","Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Klebsiella Infections","9580774",TRUE,"1998","Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Pseudomonas Infections","9580774",TRUE,"1998","Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","9580774",TRUE,"1998","Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","9210003",TRUE,"1997","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","9005795",TRUE,"1996","Clinical Trial; Controlled Clinical Trial; English Abstract; Journal Article"
"Nitrofurantoin","Bacterial Infections","8560359",TRUE,"1995","Clinical Trial; Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","8560359",TRUE,"1995","Clinical Trial; Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7622272",TRUE,"1995","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Acute Disease","7654268",TRUE,"1995","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","8165073",TRUE,"1994","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","7928829",TRUE,"1994","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Acute Disease","8298585",TRUE,"1993","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","8298585",TRUE,"1993","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","1615615",TRUE,"1992","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Escherichia coli Infections","1624241",TRUE,"1992","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","1624241",TRUE,"1992","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","1478163",TRUE,"1992","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","1801054",TRUE,"1991","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","1929272",TRUE,"1991","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","2085111",TRUE,"1990","Clinical Trial; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","2286469",TRUE,"1990","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Review"
"Nitrofurantoin","Urinary Tract Infections","2286454",TRUE,"1990","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Acute Disease","2487304",TRUE,"1989","Clinical Trial; Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Campylobacter Infections","3049213",TRUE,"1988","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Acute Disease","3075504",TRUE,"1988","Clinical Trial; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","3068759",TRUE,"1988","Clinical Trial; Letter"
"Nitrofurantoin","Acute Disease","3332924",TRUE,"1987","Clinical Trial; Comparative Study; Controlled Clinical Trial; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","3332924",TRUE,"1987","Clinical Trial; Comparative Study; Controlled Clinical Trial; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","3686263",TRUE,"1987","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Respiratory Tract Infections","3501751",TRUE,"1987","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Bacterial Infections","3324441",TRUE,"1987","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","3324441",TRUE,"1987","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Acute Disease","3299592",TRUE,"1986","Clinical Trial; Comparative Study; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","3299592",TRUE,"1986","Clinical Trial; Comparative Study; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","4066562",TRUE,"1985","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","3915132",TRUE,"1985","Clinical Trial; Comparative Study; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","4044461",TRUE,"1985","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6462734",TRUE,"1984","Clinical Trial; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Escherichia coli Infections","6387892",TRUE,"1984","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Proteus Infections","6387892",TRUE,"1984","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Central Nervous System Diseases","6362163",TRUE,"1984","Clinical Trial; Comparative Study; Journal Article"
"Nitrofurantoin","Gastrointestinal Diseases","6362163",TRUE,"1984","Clinical Trial; Comparative Study; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","6330882",TRUE,"1984","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6350615",TRUE,"1983","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6351828",TRUE,"1983","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6341623",TRUE,"1983","Clinical Trial; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","6602582",TRUE,"1983","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6190868",TRUE,"1982","Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","7076102",TRUE,"1982","Clinical Trial; Controlled Clinical Trial; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","7202249",TRUE,"1982","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6981165",TRUE,"1982","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Nitrofurantoin","Urinary Tract Infections","7080985",TRUE,"1982","Clinical Trial; Comparative Study; English Abstract; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Escherichia coli Infections","7039840",TRUE,"1982","Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","7039840",TRUE,"1982","Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","6761854",TRUE,"1982","Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Bacterial Infections","7031215",TRUE,"1981","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7031215",TRUE,"1981","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7019458",TRUE,"1981","Clinical Trial; Comparative Study; Journal Article"
"Nitrofurantoin","Bacterial Infections","7247321",TRUE,"1981","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7247321",TRUE,"1981","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7024125",TRUE,"1981","Clinical Trial; Comparative Study; Journal Article"
"Nitrofurantoin","Bacterial Infections","7016626",TRUE,"1981","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7016626",TRUE,"1981","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","7006347",TRUE,"1980","Clinical Trial; Comparative Study; English Abstract; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","6992677",TRUE,"1980","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, U.S. Gov't, P.H.S."
"Nitrofurantoin","Acute Disease","6244414",TRUE,"1980","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Nitrofurantoin","Escherichia coli Infections","6988175",TRUE,"1980","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","6988175",TRUE,"1980","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","390529",TRUE,"1979","Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","389817",TRUE,"1979","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Infection Control","119975",TRUE,"1979","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Urinary Tract Infections","78382",TRUE,"1978","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Nitrofurantoin","Bacterial Infections","657032",TRUE,"1978","Clinical Trial; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Surgical Wound Infection","657032",TRUE,"1978","Clinical Trial; Controlled Clinical Trial; Journal Article"
"Nitrofurantoin","Spinal Cord Diseases","345373",TRUE,"1978","Clinical Trial; Journal Article"
"Nitrofurantoin","Urinary Tract Infections","844777",TRUE,"1977","Clinical Trial; Controlled Clinical Trial; Journal Article"
"Adalimumab","Crohn Disease","40505666",TRUE,"2025","Journal Article; Validation Study; Randomized Controlled Trial; Clinical Trial, Phase III; Clinical Trial, Phase II"
"Adalimumab","Chronic Disease","40493334",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Adalimumab","Cardiovascular Diseases","40461266",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Adalimumab","Crohn Disease","40339148",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Adalimumab","Inflammatory Bowel Diseases","40317957",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Adalimumab","Crohn Disease","40315028",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Adalimumab","Treatment Failure","40315028",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Adalimumab","Crohn Disease","40202488",TRUE,"2025","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Adalimumab","Malabsorption Syndromes","40202488",TRUE,"2025","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Adalimumab","Uveomeningoencephalitic Syndrome","40043888",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Adalimumab","Treatment Failure","39863370",TRUE,"2025","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Adalimumab","Crohn Disease","39551590",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Adalimumab","Back Pain","39509838",TRUE,"2024","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Research Support, Non-U.S. Gov't"
"Adalimumab","Pain Measurement","39509838",TRUE,"2024","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Research Support, Non-U.S. Gov't"
"Adalimumab","Crohn Disease","39418336",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Adalimumab","Treatment Failure","39418336",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Adalimumab","Behcet Syndrome","39236720",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Adalimumab","Cardiovascular Diseases","39141589",TRUE,"2025","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III"
"Adalimumab","Heart Disease Risk Factors","39141589",TRUE,"2025","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III"
"Adalimumab","Crohn Disease","38985232",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Adalimumab","Inflammatory Bowel Diseases","38985232",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Adalimumab","Crohn Disease","38953542",TRUE,"2024","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Comparative Study; Multicenter Study"
"Adalimumab","Uveomeningoencephalitic Syndrome","38783638",TRUE,"2024","Journal Article; Randomized Controlled Trial; Comparative Study; Multicenter Study"
"Adalimumab","Crohn Disease","38734866",TRUE,"2024","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase IV"
"Adalimumab","Shoulder Pain","38692727",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Multicenter Study"
"Adalimumab","Pain Measurement","38692727",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Multicenter Study"
"Adalimumab","Crohn Disease","38594435",TRUE,"2024","Equivalence Trial; Journal Article; Pragmatic Clinical Trial"
"Adalimumab","Disease Progression","38556921",TRUE,"2024","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Comparative Study"
"Adalimumab","Crohn Disease","38445644",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural"
"Adalimumab","Treatment Failure","38445644",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural"
"Adalimumab","Nail Diseases","38341669",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Adalimumab","Crohn Disease","38235763",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Adalimumab","Crohn Disease","37801628",TRUE,"2024","Journal Article; Clinical Trial, Phase III; Randomized Controlled Trial"
"Adalimumab","Crohn Disease","37743037",TRUE,"2024","Journal Article; Clinical Trial, Phase IV; Multicenter Study"
"Adalimumab","Crohn Disease","37632666",TRUE,"2023","Clinical Trial; Journal Article"
"Adalimumab","Uveomeningoencephalitic Syndrome","37355662",TRUE,"2023","Randomized Controlled Trial; Equivalence Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Adalimumab","Nail Diseases","37341137",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Adalimumab","Crohn Disease","37310877",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Adalimumab","Cardiovascular Diseases","37308218",TRUE,"2023","Clinical Trial, Phase III; Journal Article; Research Support, Non-U.S. Gov't"
"Adalimumab","Treatment Failure","37017188",TRUE,"2023","Clinical Trial; Journal Article"
"Adalimumab","Crohn Disease","37004887",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural"
"Adalimumab","Crohn Disease","36736339",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't"
"Adalimumab","Inflammatory Bowel Diseases","36566364",TRUE,"2022","Clinical Trial, Phase IV; Journal Article"
"Adalimumab","Pain","36473106",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Adalimumab","Crohn Disease","36426810",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Adalimumab","Depressive Disorder, Major","36093920",TRUE,NA,"Journal Article; Randomized Controlled Trial"
"Adalimumab","Graft vs Host Disease","35934770",TRUE,"2022","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial"
"Adalimumab","Disease Progression","35833274",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Adalimumab","Crohn Disease","35691323",TRUE,"2022","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Adalimumab","Crohn Disease","35122766",TRUE,"2022","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Adalimumab","Disease Models, Animal","35040600",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Adalimumab","Disease Progression","34897366",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Adalimumab","Crohn Disease","34890567",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Autism Spectrum Disorder","41032298",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Memantine","Peripheral Nervous System Diseases","40983497",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Memantine","Pain, Postoperative","40497407",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Memantine","Pain Measurement","40497407",TRUE,"2025","Journal Article; Randomized Controlled Trial; Comparative Study"
"Memantine","Obsessive-Compulsive Disorder","40457233",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Memantine","Tobacco Use Disorder","40340434",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Memantine","Psychotic Disorders","40227151",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Memantine","Chronic Disease","40227151",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Memantine","Disease Progression","39511965",TRUE,"2025","Journal Article; Randomized Controlled Trial; Multicenter Study; Clinical Trial, Phase II"
"Memantine","Neurocognitive Disorders","39332644",TRUE,"2025","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Memantine","Motor Neuron Disease","39307154",TRUE,"2024","Journal Article; Randomized Controlled Trial; Clinical Trial, Phase III; Multicenter Study; Adaptive Clinical Trial"
"Memantine","Alzheimer Disease","38465812",TRUE,"2024","English Abstract; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Memantine","Cognition Disorders","37966441",TRUE,"2023","Randomized Controlled Trial; Multicenter Study; English Abstract; Journal Article"
"Memantine","Diabetes Mellitus, Type 2","37495223",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Memantine","Alzheimer Disease","36849969",TRUE,"2023","Randomized Controlled Trial; Clinical Trial, Phase III; Journal Article; Research Support, Non-U.S. Gov't"
"Memantine","Motor Neuron Disease","35798516",TRUE,"2022","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Adaptive Clinical Trial"
"Memantine","Neurodegenerative Diseases","35798516",TRUE,"2022","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Adaptive Clinical Trial"
"Memantine","Parkinson Disease","35562711",TRUE,"2022","Journal Article; Randomized Controlled Trial"
"Memantine","Obsessive-Compulsive Disorder","35022014",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Down Syndrome","34942135",TRUE,"2022","Clinical Trial, Phase II; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","34851866",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Memantine","Opioid-Related Disorders","34559090",TRUE,NA,"Journal Article; Randomized Controlled Trial"
"Memantine","Substance Withdrawal Syndrome","34559090",TRUE,NA,"Journal Article; Randomized Controlled Trial"
"Memantine","Autism Spectrum Disorder","34543081",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Memantine","Ischemic Stroke","34275562",TRUE,"2021","Journal Article; Randomized Controlled Trial"
"Memantine","Bipolar Disorder","33069121",TRUE,"2021","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Depressive Disorder, Major","32382137",TRUE,"2021","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Memantine","Alzheimer Disease","32332458",TRUE,"2020","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Memantine","Depressive Disorder, Major","32081599",TRUE,"2020","Comparative Study; Journal Article; Randomized Controlled Trial"
"Memantine","Cognition Disorders","32058845",TRUE,"2020","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Memantine","Alzheimer Disease","31879235",TRUE,"2020","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Chronic Disease","31688396",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Memantine","Diabetes Mellitus, Type 2","31626165",TRUE,"2019","Journal Article; Randomized Controlled Trial"
"Memantine","Depressive Disorder, Major","31519517",TRUE,"2020","Clinical Trial, Phase IV; Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Memantine","Acute Disease","31390660",TRUE,"2020","Journal Article; Randomized Controlled Trial"
"Memantine","Chronic Disease","31390660",TRUE,"2020","Journal Article; Randomized Controlled Trial"
"Memantine","Autism Spectrum Disorder","31027422",TRUE,"2019","Clinical Trial, Phase II; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Attention Deficit Disorder with Hyperactivity","30663824",TRUE,"2019","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","30636738",TRUE,"2019","Clinical Trial, Phase III; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","30346431",TRUE,"2018","Controlled Clinical Trial; Journal Article"
"Memantine","Lewy Body Disease","30346431",TRUE,"2018","Controlled Clinical Trial; Journal Article"
"Memantine","Disease Progression","30082073",TRUE,"2018","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Optic Nerve Diseases","30082073",TRUE,"2018","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Obsessive-Compulsive Disorder","30044966",TRUE,"2018","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","29771687",TRUE,"2018","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","29710726",TRUE,"2018","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Bipolar Disorder","29656414",TRUE,"2018","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","29551889",TRUE,"2018","Comparative Study; Controlled Clinical Trial; Journal Article"
"Memantine","Borderline Personality Disorder","29549516",TRUE,"2018","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Obsessive-Compulsive Disorder","29100251",TRUE,"2018","Journal Article; Randomized Controlled Trial"
"Memantine","Alzheimer Disease","28763881",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Bipolar Disorder","28646711",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Chronic Disease","28425497",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Depressive Disorder","28425497",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Psychotic Disorders","28425497",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Alzheimer Disease","28122366",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Bipolar Disorder","28099183",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Obsessive-Compulsive Disorder","28099183",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Alzheimer Disease","27846868",TRUE,"2016","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Depressive Disorder","27809351",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Diagnostic and Statistical Manual of Mental Disorders","27809351",TRUE,"2017","Journal Article; Randomized Controlled Trial"
"Memantine","Memory Disorders","27776560",TRUE,"2017","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Alzheimer Disease","27739182",TRUE,"2017","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Memantine","Alzheimer Disease","27568453",TRUE,"2016","Clinical Trial; Journal Article"
"Memantine","Bipolar Disorder","27270858",TRUE,"2016","Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Diagnostic and Statistical Manual of Mental Disorders","27249077",TRUE,"2016","Clinical Trial; Letter; Research Support, N.I.H., Extramural"
"Memantine","Obsessive-Compulsive Disorder","27249077",TRUE,"2016","Clinical Trial; Letter; Research Support, N.I.H., Extramural"
"Memantine","Alzheimer Disease","27111084",TRUE,"2017","Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial"
"Memantine","Psychotic Disorders","27076209",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Memantine","Pain, Postoperative","27050431",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Memory Disorders","27048954",TRUE,"2016","Journal Article; Randomized Controlled Trial"
"Memantine","Autism Spectrum Disorder","27043118",TRUE,"2016","Clinical Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Memantine","Social Behavior Disorders","27043118",TRUE,"2016","Clinical Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
"Memantine","Cognition Disorders","27000224",TRUE,"2016","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Autism Spectrum Disorder","26983548",TRUE,"2016","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Obsessive-Compulsive Disorder","26983548",TRUE,"2016","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Memantine","Autistic Disorder","26978327",TRUE,"2017","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Memantine","Fragile X Syndrome","26898832",TRUE,"2016","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Memantine","Alzheimer Disease","26572055",TRUE,"2016","Clinical Trial; Journal Article"
