drug,nct_id,title,status,phase,disease,first_submit,_row_id,disease_raw,disease_resolved_label,disease_resolved_id,match_tier,tie_top_score,extra_tokens,missing_tokens,n_candidates_returned,shared_tokens_best,flag_too_specific,accept_any_candidate,accept_min_overlap
Methotrexate,NCT00002756,Induction Intensification in Treating Infants With Newly Diagnosed Acute Lymphoblastic Leukemia,COMPLETED,PHASE2,Leukemia,1999-11-01 00:00:00+00:00,29494,Leukemia,Leukemia,@DISEASE_Leukemia,,False,0,0,10,0,False,True,False
Methotrexate,NCT00036153,Study to Assess Efficacy of Tacrolimus + Methotrexate Versus Placebo + Methotrexate in Treatment of Rheumatoid Arthritis,COMPLETED,PHASE3,Rheumatoid Arthritis,2002-05-08 00:00:00+00:00,29495,Rheumatoid Arthritis,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,,False,0,0,0,0,False,True,False
Methotrexate,NCT00968253,RAD001 Study in Treatment of Relapsed or Refractory Acute Lymphocytic Leukemia,COMPLETED,PHASE1; PHASE2,Leukemia; Acute Lymphocytic Leukemia,2009-08-27 00:00:00+00:00,29496,Leukemia,Leukemia,@DISEASE_Leukemia,,False,0,0,10,0,False,True,False
Methotrexate,NCT00968253,RAD001 Study in Treatment of Relapsed or Refractory Acute Lymphocytic Leukemia,COMPLETED,PHASE1; PHASE2,Leukemia; Acute Lymphocytic Leukemia,2009-08-27 00:00:00+00:00,29496,Acute Lymphocytic Leukemia,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT04470453,Association Between Methotrexate Erythrocyte Polyglutamate Concentration and Biological Drug Concentration and Clinical Response in Rheumatoid Arthritis Patients Treated With Subcutaneous Injectable Methotrexate and a First Biological Drug,TERMINATED,PHASE4,Rheumatoid Arthritis,2020-07-09 00:00:00+00:00,29497,Rheumatoid Arthritis,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,,False,0,0,0,0,False,True,False
Methotrexate,NCT01230983,Combination Chemotherapy in Treating Patients With Acute Lymphoblastic Leukemia or Advanced Lymphoblastic Non-Hodgkin's Lymphoma,COMPLETED,PHASE3,Cardiac Toxicity; Leukemia; Lymphoma,2010-10-28 00:00:00+00:00,29498,Cardiac Toxicity,,,,False,0,0,1,0,False,False,False
Methotrexate,NCT01230983,Combination Chemotherapy in Treating Patients With Acute Lymphoblastic Leukemia or Advanced Lymphoblastic Non-Hodgkin's Lymphoma,COMPLETED,PHASE3,Cardiac Toxicity; Leukemia; Lymphoma,2010-10-28 00:00:00+00:00,29498,Leukemia,Leukemia,@DISEASE_Leukemia,,False,0,0,10,0,False,True,False
Methotrexate,NCT01230983,Combination Chemotherapy in Treating Patients With Acute Lymphoblastic Leukemia or Advanced Lymphoblastic Non-Hodgkin's Lymphoma,COMPLETED,PHASE3,Cardiac Toxicity; Leukemia; Lymphoma,2010-10-28 00:00:00+00:00,29498,Lymphoma,Lymphoma,@DISEASE_Lymphoma,,False,0,0,0,0,False,True,False
Methotrexate,NCT02722694,A Phase 3 Study of Abatacept in Chinese Patients With Active Rheumatoid Arthritis and Inadequate Response to Methotrexate,UNKNOWN,PHASE3,Rheumatoid Arthritis (RA),2016-03-10 00:00:00+00:00,29499,Rheumatoid Arthritis (RA),,,,False,0,0,0,0,False,False,False
Methotrexate,NCT01535053,Dactinomycin or Methotrexate in Treating Patients With Low-Risk Gestational Trophoblastic Neoplasia,COMPLETED,PHASE3,Choriocarcinoma; FIGO Stage I Gestational Trophoblastic Tumor; FIGO Stage II Gestational Trophoblastic Tumor; FIGO Stage III Gestational Trophoblastic Tumor; Hydatidiform Mole,2012-02-14 00:00:00+00:00,29500,Choriocarcinoma,Choriocarcinoma,@DISEASE_Choriocarcinoma,,False,0,0,2,0,False,True,False
Methotrexate,NCT01535053,Dactinomycin or Methotrexate in Treating Patients With Low-Risk Gestational Trophoblastic Neoplasia,COMPLETED,PHASE3,Choriocarcinoma; FIGO Stage I Gestational Trophoblastic Tumor; FIGO Stage II Gestational Trophoblastic Tumor; FIGO Stage III Gestational Trophoblastic Tumor; Hydatidiform Mole,2012-02-14 00:00:00+00:00,29500,FIGO Stage I Gestational Trophoblastic Tumor,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT01535053,Dactinomycin or Methotrexate in Treating Patients With Low-Risk Gestational Trophoblastic Neoplasia,COMPLETED,PHASE3,Choriocarcinoma; FIGO Stage I Gestational Trophoblastic Tumor; FIGO Stage II Gestational Trophoblastic Tumor; FIGO Stage III Gestational Trophoblastic Tumor; Hydatidiform Mole,2012-02-14 00:00:00+00:00,29500,FIGO Stage II Gestational Trophoblastic Tumor,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT01535053,Dactinomycin or Methotrexate in Treating Patients With Low-Risk Gestational Trophoblastic Neoplasia,COMPLETED,PHASE3,Choriocarcinoma; FIGO Stage I Gestational Trophoblastic Tumor; FIGO Stage II Gestational Trophoblastic Tumor; FIGO Stage III Gestational Trophoblastic Tumor; Hydatidiform Mole,2012-02-14 00:00:00+00:00,29500,FIGO Stage III Gestational Trophoblastic Tumor,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT01535053,Dactinomycin or Methotrexate in Treating Patients With Low-Risk Gestational Trophoblastic Neoplasia,COMPLETED,PHASE3,Choriocarcinoma; FIGO Stage I Gestational Trophoblastic Tumor; FIGO Stage II Gestational Trophoblastic Tumor; FIGO Stage III Gestational Trophoblastic Tumor; Hydatidiform Mole,2012-02-14 00:00:00+00:00,29500,Hydatidiform Mole,Hydatidiform Mole,@DISEASE_Hydatidiform_Mole,,False,0,0,2,0,False,True,False
Methotrexate,NCT01782339,A Novel Single Arm Phase II Study for Relapsed Germ Cell Tumours With Poor Prognosis,COMPLETED,PHASE2,Germ Cell Tumour,2013-01-31 00:00:00+00:00,29501,Germ Cell Tumour,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia in Remission,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia With Del(5q),,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia With Inv(16)(p13,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,q22),,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia With t(15,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,17)(q22,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,q12),,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia With t(16,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,16)(p13,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,q22),,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Adult Acute Myeloid Leukemia With t(8,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,21)(q22,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,q22),,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Blastic Phase Chronic Myelogenous Leukemia,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Childhood Acute Myeloid Leukemia in Remission,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Childhood Chronic Myelogenous Leukemia,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Childhood Myelodysplastic Syndromes,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Previously Treated Myelodysplastic Syndromes,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Recurrent Adult Acute Myeloid Leukemia,,,,False,0,0,0,0,False,False,False
Methotrexate,NCT00540995,"Busulfan, Etoposide, and Intensity-Modulated Radiation Therapy Followed By Donor Stem Cell Transplant in Treating Patients With Advanced Myeloid Cancer",TERMINATED,PHASE1; PHASE2,Adult Acute Myeloid Leukemia in Remission; Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities; Adult Acute Myeloid Leukemia With Del(5q); Adult Acute Myeloid Leukemia With Inv(16)(p13;q22); Adult Acute Myeloid Leukemia With t(15;17)(q22;q12); Adult Acute Myeloid Leukemia With t(16;16)(p13;q22); Adult Acute Myeloid Leukemia With t(8;21)(q22;q22); Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Previously Treated Myelodysplastic Syndromes; Recurrent Adult Acute Myeloid Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Refractory Anemia With Excess Blasts,2007-10-05 00:00:00+00:00,29502,Recurrent Childhood Acute Myeloid Leukemia,,,,False,0,0,0,0,False,False,False
