drug,nct_id,title,status,phase,disease,first_submit
Atorvastatin,NCT01236430,A Study to Determine the Bioequivalence of SCH 900068 Compared to Marketed Products (Protocol No. P07551),COMPLETED,PHASE1,Hyperlipidemias,2010-11-05 00:00:00+00:00
Atorvastatin,NCT00296400,Prospective Evaluation of Proteinuria and Renal Function in Non-diabetic Patients With Progressive Renal Disease,COMPLETED,PHASE2,Hyperlipidemias,2006-02-23 00:00:00+00:00
Atorvastatin,NCT00917644,Bioequivalence Study Comparing A New 80 Mg Atorvastatin Tablet To A 80 Mg Atorvastatin Commercial Tablet,COMPLETED,PHASE4,Hypercholesterolemia,2009-06-08 00:00:00+00:00
Atorvastatin,NCT02437084,"Relationship Between Insulin Resistance and Statin Induced Type 2 Diabetes, and Integrative Personal Omics Profiling",COMPLETED,PHASE4,Hyperlipidemias; Insulin Resistance,2015-04-24 00:00:00+00:00
Atorvastatin,NCT03874260,Cinical Trial to Explore the Efficacy of Statin/Choline Fenofibrate Combination Therapy vs Statin Monotherapy in Patients With Inadequately Controlled TG Despite Receiving Statin Monotherapy,UNKNOWN,PHASE4,Dyslipidemias,2019-03-12 00:00:00+00:00
Atorvastatin,NCT00728013,China Intensive Lipid Lowering With Statins in Acute Coronary Syndrome,UNKNOWN,,Acute Coronary Syndrome,2008-07-29 00:00:00+00:00
Atorvastatin,NCT05561062,Atorvastatin in Patients With Ulcerative Colitis,COMPLETED,PHASE2,Inflammatory Bowel Diseases,2022-09-27 00:00:00+00:00
Atorvastatin,NCT06096909,Early Initiation of Tafolecimab for Patients With Acute Coronary Syndromeundergoing Percutaneous Coronary Intervention in Chinese Population,NOT_YET_RECRUITING,,Acute Coronary Syndrome,2023-09-28 00:00:00+00:00
Atorvastatin,NCT00653744,Rosuvastatin Versus Atorvastatin in the Treatment of Hypercholesterolaemia in African American Subjects(ARIES),COMPLETED,PHASE3,Hypercholesterolemia,2008-03-26 00:00:00+00:00
Atorvastatin,NCT00654407,Mercury II - Compare the Efficacy and Safety of Lipid Lowering Agents Atorvastatin and Simvastatin With Rosuvastatin in High Risk Subjects With Type IIa and IIb Hypercholesterolemia,COMPLETED,PHASE3,Hypercholesterolemia,2008-04-03 00:00:00+00:00
Atorvastatin,NCT02591836,Efficacy and Safety of Gemcabene in Hypercholesterolemic Patients as Monotherapy or in Combination With Atorvastatin,COMPLETED,PHASE2,Hypercholesterolemia,2015-10-22 00:00:00+00:00
Atorvastatin,NCT01040936,Intensive Lipid Lowering Treatment in Non-ST-elevation Acute Coronary Syndrome (NSTE-ACS) Patients,UNKNOWN,PHASE4,Acute Coronary Syndrome,2009-12-29 00:00:00+00:00
Atorvastatin,NCT00163202,Comparative Atorvastatin Pleiotropic Effects,COMPLETED,PHASE4,Hypercholesterolemia,2005-09-09 00:00:00+00:00
Atorvastatin,NCT05298475,Low-dose PCSK9 Inhibitor Combined With Stains on Serum Lipids in Chinese Population With Acute Coronary Syndrome,UNKNOWN,PHASE4,Acute Coronary Syndrome,2022-03-13 00:00:00+00:00
Atorvastatin,NCT00141141,Efficacy And Safety Study Of Atorvastatin Versus Simvastatin In Type 2 Diabetic Subjects With Hypercholesterolemia,COMPLETED,PHASE4,Hypercholesterolemia,2005-08-30 00:00:00+00:00
Atorvastatin,NCT06083337,Vascular Inflammation ReDuction and Perivascular Fat Imaging by Computed Tomography,UNKNOWN,,Coronary Artery Disease,2023-10-05 00:00:00+00:00
Atorvastatin,NCT02084069,Atrovastatin for Preventing Atrial Fibrillation Following Open Cardiac Valve Repair,COMPLETED,PHASE3,Heart Valve Diseases,2014-03-08 00:00:00+00:00
Atorvastatin,NCT00092716,Comparing an Investigational Medication Versus an Approved Medication in Reducing Cholesterol Levels (0653-025),COMPLETED,PHASE3,Hypercholesterolemia,2004-09-23 00:00:00+00:00
Atorvastatin,NCT00632840,Pharmacological Regulation of Fat Transport in Metabolic Syndrome,COMPLETED,PHASE4,Obesity; Hypertriglyceridemia,2008-02-20 00:00:00+00:00
Atorvastatin,NCT00134485,Study To Evaluate The Safety And Efficacy Of Torcetrapib/Atorvastatin In Subjects With Familial Hypercholerolemia,COMPLETED,PHASE3,Hyperlipidemias,2005-08-22 00:00:00+00:00
Atorvastatin,NCT00092690,MK0653A (Ezetimibe (+) Simvastatin) Compared to an Approved Drug (Atorvastatin) for the Treatment of High Cholesterol (0653A-051)(COMPLETED),COMPLETED,PHASE3,Hypercholesterolemia,2004-09-23 00:00:00+00:00
Atorvastatin,NCT03867318,"Efficacy and Safety Study of Ezetimibe (SCH 58235, MK-0653) in Addition to Atorvastatin in Participants With Coronary Heart Disease or Multiple Cardiovascular Risk Factors (P00693/MK-0653-030)",COMPLETED,PHASE3,Hypercholesterolemia,2019-03-06 00:00:00+00:00
Atorvastatin,NCT00979940,"Effects of Short Term, High Dose Atorvastatin Therapy on Periprocedural Myonecrosis and Platelet Inhibition After Percutaneous Coronary Intervention (PCI)",TERMINATED,,Coronary Artery Disease,2009-09-17 00:00:00+00:00
Atorvastatin,NCT03657472,Bioequivalence Study of CJ-30061 in Healthy Male Volunteers,COMPLETED,PHASE1,Hypertension; Hyperlipidemias,2018-08-09 00:00:00+00:00
Atorvastatin,NCT00977288,A Study of Safety and Efficacy of MK0859 (Anacetrapib) in Japanese Patients With Dyslipidemia (0859-029),COMPLETED,PHASE2,Dyslipidemias,2009-09-14 00:00:00+00:00
Atorvastatin,NCT01375075,A Study of LY2484595 in Japanese Subjects,COMPLETED,PHASE2,Dyslipidemias,2011-06-15 00:00:00+00:00
Atorvastatin,NCT01299181,A Trial of Atorvastatin as an Anti-Inflammatory Agent in Non-Cystic Fibrosis Bronchiectasis,COMPLETED,PHASE4,Bronchiectasis,2010-10-21 00:00:00+00:00
Atorvastatin,NCT00136942,A Swiss Study With Atorvastatin in Hyperlipidemic Patients Measuring LDL-Cholesterol,COMPLETED,PHASE3,Hyperlipidemias,2005-08-25 00:00:00+00:00
Atorvastatin,NCT02579356,To Evaluate the Drug-drug Interaction Between Telmisartan and Atorvastatin in Healthy Male Volunteers,COMPLETED,PHASE1,Essential Hypertension,2015-10-13 00:00:00+00:00
Atorvastatin,NCT07045142,Metformin Alleviates Abnormal Glucose Metabolism Induced by Statins in Schizophrenia Patients,RECRUITING,PHASE3,Schizophrenia,2025-06-22 00:00:00+00:00
Atorvastatin,NCT00793754,Aspirin Statins Or Both For The Reduction Of Thrombin Generation In Diabetic People,COMPLETED,PHASE4,Diabetes Mellitus,2008-11-18 00:00:00+00:00
Atorvastatin,NCT02455869,Comparison of Alendronate With Atorvastatin in Chronic Periodontitis,COMPLETED,PHASE2; PHASE3,Chronic Periodontitis,2015-05-19 00:00:00+00:00
Atorvastatin,NCT00344370,Follow-On Study of Pitavastatin Versus Atorvastatin in Patients With Type II Diabetes Mellitus and Combined Dyslipidemia,COMPLETED,PHASE3,Dyslipidemias,2006-06-23 00:00:00+00:00
Atorvastatin,NCT03066466,Randomized Study: Standard of Care With or Without Atorvastatin for Prevention of GVHD for Matched Unrelated Donor BMT,WITHDRAWN,PHASE3,Leukemia Myeloid Acute; Myelodysplastic Syndromes,2017-02-23 00:00:00+00:00
Atorvastatin,NCT01543555,Lowering the Risk of Operative Complications Using Atorvastatin Loading Dose,COMPLETED,PHASE3,Myocardial Infarction,2012-02-27 00:00:00+00:00
Atorvastatin,NCT02305355,Efficacy and Safety of Prescription Omega-3 Fatty Acid Added to Stable Statin Therapy in Patients With Type 2 Diabetes and Hypertriglyceridemia,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2014-11-25 00:00:00+00:00
Atorvastatin,NCT04061824,Clinical Study to Evaluate Adherence Improvement Fixed-dose Combination of Olostar Tab. in Patients With Hypertension and Dyslipidemia,COMPLETED,PHASE4,Hypertension; Dyslipidemias,2019-07-26 00:00:00+00:00
Atorvastatin,NCT04591808,Efficacy and Safety of Atorvastatin + Perindopril Fixed-Dose Combination S05167 in Adult Patients With Arterial Hypertension and Dyslipidemia,TERMINATED,PHASE3,Dyslipidemias; Hypertension,2020-09-30 00:00:00+00:00
Atorvastatin,NCT02496962,Protective Effect of Statin on Sleep Deprivation,UNKNOWN,,Sleep Deprivation,2015-07-05 00:00:00+00:00
Atorvastatin,NCT01370590,A Study to Evaluate the Effectiveness of Ezetimibe/Atorvastatin 10 mg/20 mg Combination Tablet Compared to Marketed Ezetimibe 10 mg and Atorvastatin 20 mg Tablets in Participants With High Cholesterol (MK-0653C-185 AM1),COMPLETED,PHASE3,Hypercholesterolemia,2011-06-08 00:00:00+00:00
Atorvastatin,NCT03882996,"A Long-term Safety and Tolerability Study of Ezetimibe Plus Atorvastatin in Participants With Coronary Heart Disease, Multiple Risk Factors, or Hypercholesterolemia Not Controlled by Atorvastatin (P01418/MK-0653-032)",COMPLETED,PHASE3,Hypercholesterolemia,2019-03-19 00:00:00+00:00
Atorvastatin,NCT05030818,Cross-over Study of Coronary Risk Factors With a Polypill,RECRUITING,PHASE4,Coronary Artery Disease,2021-08-30 00:00:00+00:00
Atorvastatin,NCT02608697,A Study to Assess the Safety and Efficacy of CAT-2054 in Combination With Atorvastatin in Patients With Hypercholesterolemia,COMPLETED,PHASE2,Hypercholesterolemia,2015-11-11 00:00:00+00:00
Atorvastatin,NCT00396721,Sirolimus Therapy for Poor Prognosis Immunoglobulin A Nephropathy,COMPLETED,PHASE2,Glomerulonephritis IGA,2006-11-03 00:00:00+00:00
Atorvastatin,NCT00814255,Novel Therapies for Resistant FSGS (FONTII): Phase II Clinical Trial,COMPLETED,PHASE2,Glomerulosclerosis Focal Segmental,2008-12-22 00:00:00+00:00
Atorvastatin,NCT00331565,Investigations on the Influence of Bariatric Surgery on the Metabolism and Absorption of Atorvastatin,COMPLETED,PHASE4,Obesity Morbid,2006-05-29 00:00:00+00:00
Atorvastatin,NCT01190007,Open Label Study To Evaluate The Long-Term Safety Profiles Of Caduet In Japanese Patients,COMPLETED,PHASE4,Hypertension; Hypercholesterolemia; Angina Pectoris,2010-08-05 00:00:00+00:00
Atorvastatin,NCT00252967,Atorvastatin Therapy for the Prevention of Atrial Fibrillation (SToP-AF),TERMINATED,PHASE3,Atrial Fibrillation; Inflammation,2005-11-14 00:00:00+00:00
Atorvastatin,NCT02072161,Evaluation of ETC-1002 vs Placebo in Patients Receiving Ongoing Statin Therapy,COMPLETED,PHASE2,Hypercholesterolemia,2014-02-24 00:00:00+00:00
Atorvastatin,NCT03507374,PCSK9 Inhibition in Patients With Symptomatic Intracranial Atherosclerosis,TERMINATED,EARLY_PHASE1,Stroke,2018-04-13 00:00:00+00:00
Atorvastatin,NCT06615284,A Study of Atorvo+™ in Healthy Adult Participants,RECRUITING,PHASE1,Dyslipidemias,2024-09-19 00:00:00+00:00
Atorvastatin,NCT05877235,Serum Concentration of Endogenous Estrogens and Sirtuin-1 After Administration of Atorvastatin and Quercetin:,UNKNOWN,,Coronary Artery Disease,2023-05-17 00:00:00+00:00
Atorvastatin,NCT00143676,Efficacy of Lapaquistat Acetate and Atorvastatin on Blood Cholesterol Levels in Subjects With Primary Hypercholesterolemia,COMPLETED,PHASE3,Hypercholesterolemia,2005-08-31 00:00:00+00:00
Atorvastatin,NCT00286312,Myocardial Infarction Size Reduction With Atorvastatin,COMPLETED,PHASE4,Myocardial Infarction,2006-02-02 00:00:00+00:00
Atorvastatin,NCT00166504,Ezetimibe Plus (+) Simvastatin Versus Atorvastatin Comparative Study (0653A-092)(COMPLETED),COMPLETED,PHASE4,Hypercholesterolemia,2005-09-09 00:00:00+00:00
Atorvastatin,NCT00462748,A Study to Determine the Number of Patients Who Reach Optimal Cholesterol Levels on Each of Three Different Treatments (0653A-121),COMPLETED,PHASE3,Hypercholesterolemia,2007-04-18 00:00:00+00:00
Atorvastatin,NCT01218204,"A Study to Investigate the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Administering Multiple Oral Doses of GSK1292263 Alone and With Atorvastatin",COMPLETED,PHASE2,Dyslipidemias,2010-09-23 00:00:00+00:00
Atorvastatin,NCT03255044,Comparison of Lipophilic Versus Hydrophilic Statins on Patients With Heart Failure,COMPLETED,PHASE4,Heart Failure,2017-08-10 00:00:00+00:00
Atorvastatin,NCT06866509,To Investigate Blood Lipid Changes and Safety After Litorvazet® Tablets in Dyslipidemia Patients,COMPLETED,,Dyslipidemias,2025-01-20 00:00:00+00:00
Atorvastatin,NCT01890967,A Study of LY3015014 in Participants With High Cholesterol,COMPLETED,PHASE2,Hypercholesterolemia,2013-06-27 00:00:00+00:00
Atorvastatin,NCT00772564,The Use of Statins for Myocardial Death Prevention,COMPLETED,PHASE4,Myocardial Infarction,2008-10-11 00:00:00+00:00
Atorvastatin,NCT00616187,Atorvastatin in Relapsing-Remitting Multiple Sclerosis,COMPLETED,PHASE2,Multiple Sclerosis Relapsing-Remitting,2008-02-05 00:00:00+00:00
Atorvastatin,NCT00249899,Efficacy of Lapaquistat Acetate Alone or Combined With High-Dose Statin Therapy in Subjects With Hypercholesterolemia,TERMINATED,PHASE3,Hypercholesterolemia,2005-11-04 00:00:00+00:00
Atorvastatin,NCT01503671,Effects of Atorvastatin Treatment on Left Ventricular Diastolic Function in Peritoneal Dialysis Patients,UNKNOWN,PHASE4,Heart Failure,2012-01-02 00:00:00+00:00
Atorvastatin,NCT00689442,Safety and Efficacy Study of JTT-705 in Combination With Atorvastatin 20 mg in Patients With Low High-Density Lipoprotein (HDL) Levels,COMPLETED,PHASE2,Dyslipidemias,2008-05-29 00:00:00+00:00
Atorvastatin,NCT00844402,Safety and Efficacy of Long-Term Treatment With Atorvastatin in Patients With Primary Biliary Cirrhosis,COMPLETED,PHASE3,Hypercholesterolemia,2009-02-13 00:00:00+00:00
Atorvastatin,NCT00249249,Study to Compare the Efficacy of Pitavastatin With That of Atorvastatin in Lowering Cholesterol Levels,COMPLETED,PHASE3,Dyslipidemias,2005-11-04 00:00:00+00:00
Atorvastatin,NCT00481364,Atorvastatin Treatment to Attenuate the Progression of Cardiovascular Disease in Hemodialysis Patients,COMPLETED,PHASE3,Vascular Calcification; Dyslipidemias; Inflammation,2007-05-30 00:00:00+00:00
Atorvastatin,NCT01213498,The Effects of Atorvastatin on the Nitric Oxide-system in Patients With Non-diabetic Nephropathy,COMPLETED,PHASE2,Cardiovascular Diseases,2010-09-19 00:00:00+00:00
Atorvastatin,NCT00519363,"Statins and Lupus: Effects of Statins on Clinical Lupus Parameters, Serological Markers and Toll-like Receptors",COMPLETED,PHASE1; PHASE2,Lupus Erythematosus Systemic,2007-08-20 00:00:00+00:00
Atorvastatin,NCT00758004,Bioequivalence Study Of Pediatric Appropriate Formulation,COMPLETED,PHASE1,Hypercholesterolemia,2008-09-22 00:00:00+00:00
Atorvastatin,NCT02596126,Secondary Prevention of Cardiovascular Disease in the Elderly Trial,COMPLETED,PHASE3,Myocardial Infarction,2015-10-05 00:00:00+00:00
Atorvastatin,NCT03414840,Assessment of Change in Atherosclerotic Plaque by Serial CCTA,UNKNOWN,,Coronary Artery Disease,2018-01-23 00:00:00+00:00
Atorvastatin,NCT02726555,The Efficacy and Safety of Combined Therapy With Red Yeast Rice and Low-dose Statin：Comparing With Standardized Statin,RECRUITING,PHASE3,Dyslipidemias,2016-03-29 00:00:00+00:00
Atorvastatin,NCT01154036,MK0653C in High Cardiovascular Risk Patients With High Cholesterol (Switch Study)(MK-0653C-162),COMPLETED,PHASE3,Hypercholesterolemia,2010-06-29 00:00:00+00:00
Atorvastatin,NCT05398393,An Experimental Study on the Effect of Tenofovir Amibufenamide on Blood Lipid During Anti-HBV Treatment,UNKNOWN,,Hepatitis B Chronic,2022-03-10 00:00:00+00:00
Atorvastatin,NCT00343655,Evaluation of Atorvastatin Treatment on Carotid Plaque.,TERMINATED,PHASE3,Cardiovascular Diseases,2006-06-20 00:00:00+00:00
Atorvastatin,NCT02938949,Alirocumab in Patients With Acute Myocardial Infarction,COMPLETED,PHASE4,Myocardial Infarction; Hypercholesterolemia,2016-10-18 00:00:00+00:00
Atorvastatin,NCT03510715,An Efficacy and Safety Study of Alirocumab in Children and Adolescents With Homozygous Familial Hypercholesterolemia,COMPLETED,PHASE3,Hypercholesterolemia,2018-04-18 00:00:00+00:00
Atorvastatin,NCT00267280,A Clinical Trial Comparing Torcetrapib/Atorvastatin To Simvastatin In Subjects With High Cholesterol (A5091031).,TERMINATED,PHASE3,Hyperlipidemias; Dyslipidemias; Hypercholesterolemia,2005-12-19 00:00:00+00:00
Atorvastatin,NCT00134264,A Study Examining Torcetrapib/Atorvastatin And Atorvastatin Effects On Clinical CV Events In Patients With Heart Disease,TERMINATED,PHASE3,Coronary Disease; Diabetes Mellitus,2005-08-22 00:00:00+00:00
Atorvastatin,NCT01015144,The Influence of Atorvastatin on the Parameters of Inflammation and the Function of Left Ventricle,COMPLETED,,Cardiomyopathy Dilated,2009-11-17 00:00:00+00:00
Atorvastatin,NCT01477853,A Study of the Co-administration of Sitagliptin and Atorvastatin in Inadequately Controlled Type 2 Diabetes Mellitus (MK-0431E-211),TERMINATED,PHASE3,Diabetes Mellitus Type 2,2011-11-19 00:00:00+00:00
Atorvastatin,NCT01350141,A Multiple Dose Study Of PF-04950615 (RN316) In Subjects On Maximum Doses Of Statins,COMPLETED,PHASE2,Hypercholesterolemia; Dyslipidemias,2011-05-03 00:00:00+00:00
Atorvastatin,NCT01763866,LDL-C Assessment With PCSK9 Monoclonal Antibody Inhibition Combined With Statin Therapy-2,COMPLETED,PHASE3,Hyperlipidemias,2013-01-07 00:00:00+00:00
Atorvastatin,NCT04608344,Study to Evaluate Organic Anion Transporting Polypeptide (OATP) Transporter-Mediated Drug-Drug Interactions Between Filgotinib and Statins as Probe Drugs in Healthy Participants,COMPLETED,PHASE1,Arthritis Rheumatoid,2020-10-23 00:00:00+00:00
Atorvastatin,NCT01988571,Preventing Anthracycline Cardiovascular Toxicity With Statins (PREVENT),COMPLETED,PHASE2,Lymphoma,2013-11-01 00:00:00+00:00
Atorvastatin,NCT02460159,A Clinical Trial to Assess the Long Term Safety and Tolerability of MK-0653C in Japanese Participants With Hypercholesterolemia (MK-0653C-384),COMPLETED,PHASE3,Hypercholesterolemia,2015-05-29 00:00:00+00:00
Atorvastatin,NCT00664859,"12-Month, Open-Label, Extension Study of LCP-AtorFen in Dyslipidemia",COMPLETED,PHASE2; PHASE3,Dyslipidemias,2008-04-21 00:00:00+00:00
Atorvastatin,NCT05327595,A Study of LY3549492 in Participants With Type 2 Diabetes Mellitus (T2DM),COMPLETED,PHASE1,Diabetes Mellitus Type 2,2022-04-08 00:00:00+00:00
Atorvastatin,NCT04656028,Genetic Testing and Motivational Counseling for FH,ACTIVE_NOT_RECRUITING,,Hypercholesterolemia Autosomal Dominant 3,2020-11-30 00:00:00+00:00
Atorvastatin,NCT03047772,Transplantation Efficacy of Autologous Bone Marrow Mesenchymal Stem Cells With Intensive Atorvastatin in AMI Patients,UNKNOWN,PHASE2,Myocardial Infarction,2017-02-07 00:00:00+00:00
Atorvastatin,NCT01491958,Safety & Efficacy of Atorvastatin for Prophylaxis of Acute Graft Versus Host Disease in Patients With Hematological Malignancies HLA- Donor Hematopoietic Stem Cell Transplantation,COMPLETED,PHASE2,Myelodysplastic Syndromes,2011-12-09 00:00:00+00:00
Atorvastatin,NCT07088250,Statins for Treatment of Primary Intracerebral Hemorrhage,RECRUITING,,Cerebrovascular Disorders; Intracranial Hemorrhages,2025-07-20 00:00:00+00:00
Atorvastatin,NCT00092625,Co-administration Study in Patients With Elevated Cholesterol and Coronary Heart Disease (0653-803),COMPLETED,PHASE3,Hypercholesterolemia; Coronary Disease,2004-09-23 00:00:00+00:00
Atorvastatin,NCT00636766,Diagnosis and Therapy of Vulnerable Atherosclerotic Plaque,COMPLETED,,Stroke; Metabolic Syndrome,2008-03-11 00:00:00+00:00
Atorvastatin,NCT06293742,"ECC5004 DDI Study With Atorvastatin, Rosuvastatin, Digoxin and Midazolam in Healthy Participants",COMPLETED,PHASE1,Diabetes Mellitus Type 2,2024-02-19 00:00:00+00:00
Atorvastatin,NCT06080256,Extra Alirocumab in Addition to Statin Therapy in Asymptomatic Intracranial Atherosclerotic Stenosis (EAST-aICAS),NOT_YET_RECRUITING,PHASE3,Plaque Atherosclerotic,2023-09-22 00:00:00+00:00
Atorvastatin,NCT00504829,Study of Atorvastatin/Fenofibrate (LCP-AtorFen) Combination Therapy in Dyslipidemia,COMPLETED,PHASE2,Dyslipidemias,2007-07-18 00:00:00+00:00
Atorvastatin,NCT00745836,Effects of Atorvastatin on Adiponectin Levels and Insulin Sensitivity In Hypercholesterolemic Patients,COMPLETED,PHASE4,Hypercholesterolemia,2008-09-02 00:00:00+00:00
Atorvastatin,NCT02342015,Effect of Atorvastatin on Bone-vascular Axis,COMPLETED,PHASE4,Osteoporosis; Hypercholesterolemia,2014-11-28 00:00:00+00:00
Atorvastatin,NCT00647543,Atorvastatin Study For The Treatment Of High Cholesterol In Patients From Thailand,COMPLETED,PHASE4,Dyslipidemias,2008-03-26 00:00:00+00:00
Atorvastatin,NCT00494247,Endothelial Progenitor Cells-capture Stents in Acute Coronary Syndromes,COMPLETED,PHASE4,Acute Coronary Syndrome,2007-06-28 00:00:00+00:00
Atorvastatin,NCT05583643,Clinical & Biochemical Effect of Atorvastatin in Nano Particles Gel in Periodontitis Treatment,COMPLETED,PHASE1,Periodontitis,2022-10-13 00:00:00+00:00
Atorvastatin,NCT01223586,Extended Japan Assessment of Pitavastatin and Atorvastatin in Acute Coronary Syndrome,COMPLETED,,Acute Coronary Syndrome,2010-10-18 00:00:00+00:00
Atorvastatin,NCT03877783,DEMAND - Multifactorial Study to Reduce Dementia in People With Type 2 Diabetes,UNKNOWN,,Diabetes Mellitus Type 2,2019-02-08 00:00:00+00:00
Atorvastatin,NCT00603590,Phase II Study of Heart Polypill Safety and Efficacy in Primary Prevention of Cardiovascular Disease,COMPLETED,PHASE2,Hypertension; Hyperlipidemias,2008-01-01 00:00:00+00:00
Atorvastatin,NCT02357212,Early Invasive Versus Conservative Therapy in Women With an Acute Coronary Syndrome,COMPLETED,,Acute Coronary Syndrome,2015-01-23 00:00:00+00:00
Atorvastatin,NCT00770575,Efficacy Study of Pioglitazone and Atorvastatin Combination Therapy in Treating Subjects With Elevated Risk for Cardiovascular Disease,COMPLETED,PHASE2,Cardiovascular Diseases,2008-10-09 00:00:00+00:00
Atorvastatin,NCT02135029,Randomized Clinical Trial of Bococizumab (PF-04950615; RN316) in Subjects Who Are Intolerant to Statins,COMPLETED,PHASE3,Hyperlipidemias,2014-05-07 00:00:00+00:00
Atorvastatin,NCT06139952,Ameliorating Contrast Induced Nephropathy After Coronary Angiography,COMPLETED,PHASE4,Coronary Artery Disease,2023-11-15 00:00:00+00:00
Atorvastatin,NCT01059864,"Study Of The Effects Of Atorvastatin On Cholesterol Levels In Rheumatoid Arthritis Patients Taking CP-690,550",COMPLETED,PHASE2,Arthritis Rheumatoid,2010-01-28 00:00:00+00:00
Atorvastatin,NCT02157337,The Effect of Atorvastatin on Prevention of Postoperative Acute Kidney Injury in Patients Undergoing Aortic Surgery,COMPLETED,PHASE4,Acute Kidney Injury,2014-06-03 00:00:00+00:00
Atorvastatin,NCT06674044,Effect of SLC01B1 (rs2306283) Polymorphism on the Efficacy and Safety Profile of Atorvastatin in Pakistani Population,COMPLETED,,Hyperlipidemias,2024-09-03 00:00:00+00:00
Atorvastatin,NCT02681653,Study the Impact of Statins in Septic Shock,COMPLETED,,Shock Septic,2015-09-15 00:00:00+00:00
Atorvastatin,NCT02225834,Atorvastatin in Acute Stroke Treatment,COMPLETED,PHASE4,Ischemic Stroke,2014-03-11 00:00:00+00:00
Atorvastatin,NCT02651753,A Clinical Trial to Compare Safety and Pharmacokinetic Characteristics of CKD-337,COMPLETED,PHASE1,Dyslipidemias,2016-01-08 00:00:00+00:00
Atorvastatin,NCT06369571,Improving Cardiovascular Health Risks in Adults With Epilepsy on a Modified Atkins Diet,ENROLLING_BY_INVITATION,PHASE1; PHASE2,Epilepsy; Dyslipidemias,2024-04-12 00:00:00+00:00
Atorvastatin,NCT00743925,FRANCIS-ACS Trial: A Study of the Safety and Efficacy of A 002 in Subjects With Acute Coronary Syndromes,COMPLETED,PHASE2,Acute Coronary Syndrome,2008-08-27 00:00:00+00:00
Atorvastatin,NCT03660293,Prediction and Prevention of Asymptomatic Cardiovascular Insult in Type 1 Diabetic Children: Comparative Effectiveness of Cardioprotective Drugs,COMPLETED,,Diabetes Mellitus Type 1,2018-07-11 00:00:00+00:00
Atorvastatin,NCT02566187,A Study to Compare the Pharmacokinetics of Fimasartan/Atorvastatin Combination Tablet,COMPLETED,PHASE1,Hypertension; Hyperlipidemias,2015-09-30 00:00:00+00:00
Atorvastatin,NCT01166633,Efficacy and Safety Study of Pitavastatin Versus Atorvastatin to Treat Hypercholesterolemia,COMPLETED,PHASE4,Hypercholesterolemia,2010-07-19 00:00:00+00:00
Atorvastatin,NCT00134550,Improving Diabetic Foot Ulcers With Atorvastatin,COMPLETED,PHASE2,Foot Ulcer,2005-08-23 00:00:00+00:00
Atorvastatin,NCT01946815,Effect of Atorvastatin on Fractional Flow Reserve in Coronary Artery Disease,COMPLETED,PHASE3,Coronary Artery Disease,2013-09-12 00:00:00+00:00
Metformin,NCT00707031,"GLP-1 Receptor Agonist Lixisenatide Versus Exenatide in Patients With Type 2 Diabetes for Glycemic Control and Safety Evaluation, on Top of Metformin",COMPLETED,PHASE3,Diabetes Mellitus Type 2,2008-06-26 00:00:00+00:00
Metformin,NCT03031821,Metformin in Patients Initiating ADT as Prevention and Intervention of Metabolic Syndrome,TERMINATED,PHASE3,Metabolic Syndrome,2017-01-20 00:00:00+00:00
Metformin,NCT04826692,TEsting METformin Against Cognitive Decline in HD,COMPLETED,PHASE3,Huntington Disease,2020-09-15 00:00:00+00:00
Metformin,NCT00760344,Efficacy and Safety of SYR-472 in Subjects With Type 2 Diabetes Mellitus,COMPLETED,PHASE2,Diabetes Mellitus,2008-09-24 00:00:00+00:00
Metformin,NCT01471808,Effects of Different Early Intensive Therapies on Long-term β-cell Function,COMPLETED,PHASE4,Diabetes Mellitus Type 2,2011-11-08 00:00:00+00:00
Metformin,NCT00283816,Impact of Metformin in Teens With Polycystic Ovary Syndrome (PCOS) on Oral Contraceptive Therapy,COMPLETED,PHASE3,Polycystic Ovary Syndrome,2006-01-27 00:00:00+00:00
Metformin,NCT00881530,"Empagliflozin (BI 10773) in Type Two Diabetes (T2D) Patients, Open Label Extension",COMPLETED,PHASE2,Diabetes Mellitus Type 2,2009-04-14 00:00:00+00:00
Metformin,NCT00490178,Acceptability Study of a New Fixed Combination of Fenofibrate 80 mg BID and Metformin 1000 mg BID in Type 2 Diabetes and Dyslipidemia,COMPLETED,PHASE3,Diabetes Mellitus Type 2; Dyslipidemias,2007-06-21 00:00:00+00:00
Metformin,NCT03039075,Metformin SR Tablet (DuLeNing) and Glucophage in Patients With Type 2 Diabetes,COMPLETED,PHASE4,Diabetes Mellitus,2016-11-10 00:00:00+00:00
Metformin,NCT01177709,Metformin for Weight Loss in Schizophrenia,TERMINATED,,Schizophrenia; Obesity,2010-04-23 00:00:00+00:00
Metformin,NCT00015626,A Clinical Trial to Prevent the Complications of Insulin Resistance (Including Type-2 Diabetes),COMPLETED,PHASE2,Insulin Resistance; Diabetes Mellitus,2001-04-24 00:00:00+00:00
Metformin,NCT02879409,HbA1c Variability in Type II Diabetes,ACTIVE_NOT_RECRUITING,,Diabetes Mellitus Type 2,2016-07-13 00:00:00+00:00
Metformin,NCT01956929,Metformin's Effect on Glucagon-induced Glucose Production and Protein Metabolism.,COMPLETED,PHASE1,Insulin Resistance; Prediabetic State,2013-09-23 00:00:00+00:00
