drug,nct_id,title,status,phase,disease,first_submit
Memantine,NCT00880685,Memantine in the Treatment of Kleptomania,COMPLETED,PHASE2,Kleptomania,2009-03-18
Memantine,NCT00584948,Memantine Treatment in Fragile X-Associated Tremor/Ataxia Syndrome,COMPLETED,,Fragile X-Associated Tremor/Ataxia Syndrome; Fragile X Premutation Carriers,2007-12-22
Memantine,NCT01533493,Memantine for Executive Dysfunction in Adults With ADHD: A Pilot Study,COMPLETED,,Attention Deficit Hyperactivity Disorder (ADHD); Executive Function Deficits (EFD),2012-02-08
Memantine,NCT00652457,Study of Memantine to Treat Huntington's Disease,COMPLETED,PHASE4,Huntington's Disease,2008-03-31
Memantine,NCT00869505,Study of Memantine Augmentation in Severe Obsessive-Compulsive Disorder,COMPLETED,,Obsessive-Compulsive Disorder,2009-03-25
Memantine,NCT01849042,Effect of Memantine Oral Pump on Language in Patients With Probable Alzheimer's Disease,UNKNOWN,PHASE4,Alzheimer's Disease; Dementia,2013-05-06
Memantine,NCT05801380,Monitoring Drug Efficacy in Patients with Alzheimer's Disease,RECRUITING,,Alzheimer Disease,2023-03-10
Memantine,NCT00912288,A Phase 3 Efficacy Study Of Dimebon In Patients With Moderate To Severe Alzheimer's Disease,TERMINATED,PHASE3,Alzheimer Disease,2009-06-01
Memantine,NCT00120874,"Memantine and Comprehensive, Individualized Management of Alzheimer's Disease and Caregiver Training",COMPLETED,PHASE4,Alzheimer's Disease,2005-07-12
Memantine,NCT00476008,Delaying the Progression of Driving Impairment in Individuals With Mild Alzheimer's Disease,COMPLETED,PHASE4,Alzheimer's Disease,2007-05-17
Memantine,NCT01872598,Masitinib in Patients With Mild to Moderate Alzheimer's Disease,COMPLETED,PHASE3,Alzheimer Disease,2013-06-05
Memantine,NCT05430867,Efficacy and Safety of Memantine and Sodium Oligomannate in Patients With Moderate to Severe Alzheimer's Disease,UNKNOWN,PHASE4,Treatment; Efficacy; Safety; Alzheimer Disease,2022-06-20
Memantine,NCT01260467,Memantine for Recurrent Glioblastoma,TERMINATED,PHASE2,Glioblastoma,2010-12-10
Prednisolone,NCT03576794,Treatment With Leflunomide in Patients With Polymyalgia Rheumatica,UNKNOWN,PHASE3,Polymyalgia Rheumatica,2018-04-17
Prednisolone,NCT00139295,Comparison of Hylastan to Methylprednisolone Acetate in Patients With Symptomatic Osteoarthritis of the Knee,COMPLETED,PHASE3,"Osteoarthritis, Knee",2005-08-29
Prednisolone,NCT00842933,Adrenal Insufficiency in Septic Shock,TERMINATED,PHASE4,Septic Shock; Acute Adrenal Insufficiency,2009-02-11
Prednisolone,NCT03853044,Study Evaluating the Safety and Efficacy of C-CHOP in Untreated Subjects With Angioimmunoblastic T Cell Lymphoma,UNKNOWN,PHASE2,Angioimmunoblastic T-cell Lymphoma,2019-02-19
Prednisolone,NCT05807048,Daratumumab in STK11 Mutated NSCLC,RECRUITING,PHASE2,Non-small Cell Lung Cancer With STK11/LKB1 Mutation,2023-03-29
Prednisolone,NCT01109914,Mucosal Response in Immunocompromised Host,COMPLETED,PHASE4,Kidney Transplantation; Immunity,2010-04-22
Prednisolone,NCT02125617,Urokinase Plasminogen Activator Receptor in Abiraterone Treated Patients With Castration Resistant Prostate Cancer,TERMINATED,,Prostatic Neoplasms,2014-04-25
Prednisolone,NCT01630850,"Islet Transplantation in Patients With ""Brittle"" Type I Diabetes",RECRUITING,,"Diabetes Mellitus, Type 1",2012-06-26
Prednisolone,NCT00134693,A Single Dose Of Compound SB-681323 Compared To Prednisolone On A Protein That Is an Indicator For Rheumatoid Arthritis,COMPLETED,PHASE2,"Arthritis, Rheumatoid",2005-08-24
Prednisolone,NCT04341038,Clinical Trial to Evaluate Methylprednisolone Pulses and Tacrolimus in Patients With COVID-19 Lung Injury,UNKNOWN,PHASE3,COVID-19; Lung Injury,2020-04-07
Prednisolone,NCT03490487,Electroclinical Effect of Steroid in Patients With Benign Childhood Epilepsy With Centrotemporal Spikes,UNKNOWN,PHASE4,Benign Childhood Epilepsy With Centrotemporal Spikes,2018-02-18
Prednisolone,NCT01304836,A Study Looking at Diabetes in Kidney Transplant Recipients Receiving Immunosuppressive Regimen With or Without Steroids,COMPLETED,PHASE4,Kidney Transplantation,2011-02-03
Prednisolone,NCT03320434,Study Evaluating the Efficacy and Safety of PRT-2761 for the Treatment of Acute and Chronic Allergic Conjunctivitis,COMPLETED,PHASE2,Allergic Conjunctivitis,2017-10-19
Prednisolone,NCT02523300,Glucocorticoid on the Prognosis of TEVAR,UNKNOWN,,Aortic Dissection,2015-08-11
Prednisolone,NCT03139604,GRAVITAS-301: A Study of Itacitinib or Placebo in Combination With Corticosteroids for Treatment of Acute Graft-Versus-Host Disease,COMPLETED,PHASE3,Graft-versus-host Disease (GVHD),2017-05-02
Prednisolone,NCT05248139,Safety and Effectiveness of Drop-free Small Incision Cataract Surgery,UNKNOWN,,Cataract; Ocular Inflammation; Ocular Hypertension; Post-Op Complication,2021-12-08
Prednisolone,NCT05328414,Preparation and Characterization Intranasal Film Loaded With Steroid as a Local Treatment of Anosmia in Compare to Insulin Intranasal Film,COMPLETED,PHASE1; PHASE2,Smell Loss,2022-03-27
Prednisolone,NCT00290628,Donor Umbilical Cord Blood Transplant in Treating Patients With Hematologic Cancer,TERMINATED,,Chronic Myeloproliferative Disorders; Diamond-blackfan Anemia; Fanconi Anemia; Graft Versus Host Disease; Leukemia; Lymphoma; Multiple Myeloma and Plasma Cell Neoplasm; Myelodysplastic Syndromes; Myelodysplastic/Myeloproliferative Diseases,2006-02-09
Prednisolone,NCT01923909,Intraarticular Platelet-rich Plasma Injections Versus Corticosteroid Injections in Primary Knee Osteoarthritis,WITHDRAWN,PHASE4,Osteoarthritis,2013-08-13
Prednisolone,NCT04597125,"Investigation of Radium-223 Dichloride (Xofigo), a Treatment That Gives Off Radiation That Helps Kill Cancer Cells, Compared to a Treatment That Inactivates Hormones (New Antihormonal Therapy, NAH) in Patients With Prostate Cancer That Has Spread to the Bone Getting Worse on or After Earlier NAH",ACTIVE_NOT_RECRUITING,PHASE4,Metastatic Castrate Resistant Prostate Cancer (mCRPC),2020-10-16
Prednisolone,NCT00521989,CRx-102 Osteoarthritis Multicenter Evaluation Trial,TERMINATED,PHASE2,Knee Osteoarthritis,2007-08-27
Prednisolone,NCT04677868,MTX and Steroid for aGVHD Treatment,UNKNOWN,PHASE2,Acute GVH Disease,2020-12-13
Prednisolone,NCT03384277,Trial of Acquired Haemophilia With Steroid Combined With Cyclophosphamide Versus Steroid Combined With Rituximab,COMPLETED,PHASE4,Acquired Hemophilia A,2017-11-28
Prednisolone,NCT00168766,Avonex (Interferon-beta-1a) and Avonex Plus Methylprednisolone for the Treatment of Relapsing-remitting MS,COMPLETED,PHASE4,Relapsing-remitting Multiple Sclerosis,2005-09-13
Prednisolone,NCT02894645,Malaysia-Singapore Acute Lymphoblastic Leukemia 2010 Study,UNKNOWN,PHASE4,Acute Lymphoblastic Leukemia (ALL),2016-08-25
Prednisolone,NCT03758300,RF TKA Prehabilitation,UNKNOWN,,Knee Osteoarthritis,2018-08-20
Prednisolone,NCT04200651,Prospective Study on DEXTENZA® Safety And Efficacy Following Concomitant MIGS and Cataract Surgery,TERMINATED,PHASE4,Glaucoma; Cataract,2019-12-12
Prednisolone,NCT01614977,Comparison of Antibiotic Therapy Alone or Combined With Corticosteroids for the Treatment of Nontuberculous Mycobacterial Cervicofacial Lymphadenitis in Children: A Randomized Double-Blind Placebo-Controlled Study,WITHDRAWN,PHASE3,Nontuberculous Mycobacterial Lymphadenitis.,2012-06-06
Prednisolone,NCT06430528,A Block-and-Replace Therapy With Osilodrostat and Concomitant Glucocorticoid Replacement,RECRUITING,,Endogenous Cushing Syndrome; Adrenal Insufficiency; Hypercortisolism,2024-04-24
Prednisolone,NCT02991144,Safety and Dose-Finding Study of DTX301 (scAAV8OTC) in Adults With Late-Onset Ornithine Transcarbamylase (OTC) Deficiency,COMPLETED,PHASE1; PHASE2,Ornithine Transcarbamylase (OTC) Deficiency,2016-12-09
Prednisolone,NCT06266221,Severe Erythema Multiforme - CORTICO,NOT_YET_RECRUITING,PHASE3,Erythema Multiforme,2023-05-11
Prednisolone,NCT00004785,"Phase III Randomized, Double-Blind Study of Dexamethasone Vs Dexamethasone/Methylprednisolone Vs Placebo for Bronchopulmonary Dysplasia",COMPLETED,PHASE3,Bronchopulmonary Dysplasia,2000-02-24
Prednisolone,NCT03368235,Early Phase Study to Assess Efficacy and Safety of AZD9567 Versus Prednisolone in Patients With Rheumatoid Arthritis,COMPLETED,PHASE2,Rheumatoid Arthritis,2017-11-03
Prednisolone,NCT00275106,Prednisolone or Dexamethasone Combined With Chemotherapy in Treating Young Patients With Newly Diagnosed Lymphoblastic Lymphoma,TERMINATED,PHASE3,Lymphoma,2006-01-10
Prednisolone,NCT03755804,Pediatric Classical Hodgkin Lymphoma Consortium Study: cHOD17,ACTIVE_NOT_RECRUITING,PHASE2,Hodgkin Lymphoma,2018-11-26
Prednisolone,NCT05139849,VAsopressin and STeroids in Addition to Adrenaline in Cardiac Arrest - a Randomized Clinical Trial,RECRUITING,PHASE3,Cardiac Arrest; In-hospital Cardiac Arrest; Methylprednisolone; Vasopressin; Adrenaline; Randomized Clinical Trial,2021-11-17
Prednisolone,NCT07202143,Methylprednisolone for Stroke With Large Infarct Core and Post-stroke Lymphocytopenia,RECRUITING,PHASE3,Large Infarct Core; Post-stroke Lymphocytopenia,2025-09-23
Prednisolone,NCT03564236,Nasal High-Flow in COPD,RECRUITING,,COPD Exacerbation,2018-05-23
Prednisolone,NCT00977444,Evaluation of a New Formulation Useful for the Osteoarthrosis Treatment,UNKNOWN,PHASE2; PHASE3,Osteoarthritis,2009-09-11
Prednisolone,NCT03298698,Efficacy of Rituximab in Comparison to Continued Corticosteroid Treatment in Idiopathic Nephrotic Syndrome,UNKNOWN,PHASE3,Idiopathic Nephrotic Syndrome; Minimal Change Disease; Focal Segmental Glomerulosclerosis,2017-08-24
Prednisolone,NCT00417014,Combination Chemotherapy and/or Radiation Therapy in Treating Young Patients With Hodgkin's Lymphoma,UNKNOWN,,Lymphoma,2006-12-27
Prednisolone,NCT03543033,Preoperative Corticosteroid Epidural Injection and Lumbar Decompression Surgery Outcomes,WITHDRAWN,,Lumbar Radiculopathy,2018-04-11
Prednisolone,NCT05563571,Hemiplegic Shoulder Pain Management Using Shoulder pRF and Corticosteroid Injection,UNKNOWN,,Stroke; Shoulder Pain,2022-09-23
Prednisolone,NCT04636671,Methylprednisolone vs. Dexamethasone in COVID-19 Pneumonia (MEDEAS RCT),COMPLETED,PHASE3,Covid19; Viral Pneumonia Human Coronavirus; Severe Acute Respiratory Syndrome,2020-11-18
Prednisolone,NCT02002429,"Medial Branch Blocks vs. Intra-articular Injections: Randomized, Controlled Study",COMPLETED,,Lumbar Facet Joint Pain; Low Back Pain,2013-12-01
Prednisolone,NCT00731575,Viral Inception of Asthma: Prospective Study From Infancy to School-age,UNKNOWN,,Asthma,2008-08-06
Prednisolone,NCT00577993,"Fludarabine, Mitoxantrone, and Dexamethasone (FND) Plus Rituximab for Lymphoma Patients",COMPLETED,PHASE3,Lymphoma,2007-12-18
Prednisolone,NCT02340936,"Clinical Trial to Determinate Dose, Security and Efficacy or Lenalidomide and Rituximab (LR)-ESHAP in Patients With Diffuse Large B-cell Lymphoma",COMPLETED,PHASE1; PHASE2,Diffuse Large B-cell Lymphoma,2015-01-09
Prednisolone,NCT01886209,Phase 1 PK Interaction Study Between VX-509 and Prednisone or Methylprednisolone in Healthy Male Subjects,COMPLETED,PHASE1,Drug Interactions,2013-06-20
Prednisolone,NCT06223984,Combined Use of Immunoglobulin and Pulse Steroid Therapies in Severe Covid-19 Patients,COMPLETED,PHASE4,Pulse Steroid and Immunoglobulins Drugs in Covid 19 Patients,2024-01-23
Prednisolone,NCT03007147,Imatinib Mesylate and Combination Chemotherapy in Treating Patients With Newly Diagnosed Philadelphia Chromosome Positive Acute Lymphoblastic Leukemia,ACTIVE_NOT_RECRUITING,PHASE3,Acute Lymphoblastic Leukemia; B Acute Lymphoblastic Leukemia; Mixed Phenotype Acute Leukemia; T Acute Lymphoblastic Leukemia,2016-12-28
Prednisolone,NCT01445821,Autologous Stem Cell Systemic Sclerosis Immune Suppression Trial,TERMINATED,PHASE3,"Scleroderma, Systemic",2011-09-29
Prednisolone,NCT00004904,Stem Cell Transplantation in Treating Patients With Hematologic Cancer,COMPLETED,PHASE1,Chronic Myeloproliferative Disorders; Graft Versus Host Disease; Leukemia; Lymphoma; Multiple Myeloma and Plasma Cell Neoplasm; Myelodysplastic Syndromes; Precancerous/Nonmalignant Condition; Small Intestine Cancer,2000-03-07
Prednisolone,NCT02036125,Carpal Tunnel Syndrome - Randomized Clinical Trial Evaluating Effectiveness of Ultrasound in Corticosteroid Injection,UNKNOWN,,Carpal Tunnel Syndrome,2014-01-11
Prednisolone,NCT00608517,Treatment of Single or Double Umbilical Cord Trans + Graft-versus-host Disease (GVHD) Prophylaxis w/ Tacrolimus & Mycophenolate Mofetil,TERMINATED,,Graft Versus Host Disease; Leukemia; Lymphoma; Multiple Myeloma and Plasma Cell Neoplasm; Myelodysplastic Syndromes,2008-01-31
Prednisolone,NCT04403516,Dextenza in Pterygium Surgery,COMPLETED,PHASE4,Pterygium,2020-05-12
Prednisolone,NCT03380559,A Phase III Study to Evaluate Efficacy of Botulinum Toxin for Treating Epicondylitis,COMPLETED,PHASE3,Epicondylitis,2017-12-11
Prednisolone,NCT05867329,Feasibility Pilot Sequential Multiple Assignment Randomized Trial (SMART) for Acute Severe Ulcerative Colitis,RECRUITING,PHASE4,Ulcerative Colitis Acute,2023-04-18
Prednisolone,NCT04915456,Effect of Postoperative Additive Systemic Steroids in CRSwNP,COMPLETED,PHASE4,"Sinusitis, Chronic",2021-05-24
Prednisolone,NCT00764413,Chronotherapy in Acute Multiple Sclerosis (MS) Attack,TERMINATED,,Multiple Sclerosis,2008-10-01
Prednisolone,NCT04706741,A Trial of the Efficacy and Safety of Izokibep in the Treatment of Non-anterior Uveitis,COMPLETED,PHASE2,Uveitis,2021-01-11
Prednisolone,NCT04977427,Dextenza vs Prednisolone Acetate After Cataract Surgery for Patients With Diabetes,UNKNOWN,PHASE4,Cataract Diabetic; Macula Edema,2021-06-29
Prednisolone,NCT02460588,Cyclophosphamide for Acute Exacerbation of Idiopathic Pulmonary Fibrosis,COMPLETED,PHASE3,Idiopathic Pulmonary Fibrosis,2015-03-16
Prednisolone,NCT00069966,"Pixantrone, Cytarabine, Methylprednisolone, and Cisplatin in Treating Patients With Aggressive Non-Hodgkin's Lymphoma in First Relapse",UNKNOWN,PHASE2,Lymphoma,2003-10-03
Prednisolone,NCT00199056,German Multicenter Trial for Treatment of Newly Diagnosed Acute Lymphoblastic Leukemia in Adults (06/99),COMPLETED,PHASE4,Adult Acute Lymphocytic Leukemia,2005-09-12
Prednisolone,NCT00485108,Anti-inflammatory Therapy Following Selective Laser Trabeculoplasty,COMPLETED,,Primary Open Angle Glaucoma; Pseudoexfoliation Glaucoma,2007-06-09
Prednisolone,NCT00433225,Efficacy of Topical Ketorolac Versus Placebo for Improving Visual Outcomes Following Multifocal IOL Implantation,COMPLETED,PHASE4,Macula Thickening,2007-02-07
Prednisolone,NCT00219908,Evaluation of a New Therapeutic Strategy in Early and Active Relapsing-Remitting Multiple Sclerosis,TERMINATED,PHASE2,Relapsing-Remitting Multiple Sclerosis,2005-09-16
Prednisolone,NCT04776993,A Conservative vs an Ablative Approach for Treatment of Hyperthyroidism in Patients With Graves' Orbitopathy,RECRUITING,PHASE3,Graves' Orbitopathy,2021-02-25
Prednisolone,NCT02405858,A Study of Abiraterone Acetate in Metastatic Castration-Resistant Prostate Cancer Participants Who Responded Poorly to the First-line Combined Androgen Blockade Therapy,COMPLETED,PHASE4,Metastatic Castration-Resistant Prostate Cancer,2015-03-27
Prednisolone,NCT04921189,"Steroid, Thiamine and Ascorbic Acid for Comatose Out-of-hospital Cardiac Arrest Survivors",COMPLETED,PHASE2,Out-Of-Hospital Cardiac Arrest; Postcardiac Arrest Syndrome,2021-06-04
Prednisolone,NCT00919776,Ciclosporin in the Management of Chronic or Recurrent Erythema Nodosum Leprosum,COMPLETED,PHASE2,Leprosy,2009-06-11
Prednisolone,NCT01471340,A Serious Asthma Outcome Study With Mometasone Furoate/Formoterol Versus Mometasone Furoate in Asthmatics 12 Years and Over (P06241),COMPLETED,PHASE4,Asthma,2011-11-10
Prednisolone,NCT04380818,Low Dose Anti-inflammatory Radiotherapy for the Treatment of Pneumonia by COVID-19,UNKNOWN,,"Pneumonia, Viral",2020-05-04
Prednisolone,NCT04653415,Large Doses of Methylprednisolone Combined With Gabapentin in Total Knee Arthroplasty,COMPLETED,PHASE4,"Arthroplasty Complications; Knee Osteoarthritis; Pain, Postoperative; Perioperative Complication",2020-11-21
Prednisolone,NCT00004218,Chemotherapy in Treating Patients With Newly Diagnosed Chronic Lymphocytic Leukemia,COMPLETED,PHASE3,Leukemia,2000-01-28
Prednisolone,NCT01590173,Addition of Prednisolone and Heparin in Patients Undergoing IVF With Failed IVF Cycles,COMPLETED,PHASE2; PHASE3,Infertility,2012-04-30
Prednisolone,NCT04590183,The Effectiveness and Safety of FK-506 for the Treatment of Posner-Schlossman Syndrome,UNKNOWN,,Posner Schlossman Syndrome,2020-09-14
Prednisolone,NCT06841705,Early Vedolizumab as First-Line for Immune-Related Colitis Therapy Trial,RECRUITING,PHASE2,Immune Checkpoint Inhibitor-Related Colitis,2025-02-11
Prednisolone,NCT02953873,Dosing Requirements of Astagraf XL® in African American Kidney Transplant Recipients,COMPLETED,PHASE4,Immunosuppression,2016-11-01
Prednisolone,NCT01274260,Trial of Steroids in Pediatric Acute Lung Injury/ARDS,UNKNOWN,PHASE2,Acute Respiratory Distress Syndrome (ARDS); Acute Lung Injury (ALI),2011-01-09
Prednisolone,NCT04977960,Efficacy of Canrenone as add-on Treatment in Moderate to Severe ARDS in COVID-19,UNKNOWN,PHASE2,COVID-19 Acute Respiratory Distress Syndrome,2021-07-21
Prednisolone,NCT00131027,High-Dose Methotrexate (MTX) for Adult Acute Lymphoblastic Leukemia (ALL),UNKNOWN,PHASE3,"Lymphoblastic Leukemia, Acute",2005-08-15
Prednisolone,NCT06968507,Comparison of the Effectiveness of Oral and Intratympanic Corticosteroid Treatments in Patients Diagnosed With Sudden Sensorineural Hearing Loss,RECRUITING,PHASE4,Sudden Sensorineural Hearing Loss,2025-04-21
Prednisolone,NCT01902836,Efficacy Study of Dialyzed Leukocytes Extracts to Treat Paediatric Moderate Atopic Dermatitis,COMPLETED,PHASE2,Childhood Atopic Dermatitis,2013-07-11
Prednisolone,NCT06068829,Inebilizumab and Rituximab in Neuromyelitis Optica Spectrum Disorders,UNKNOWN,,Neuromyelitis Optica Spectrum Disorders,2023-09-29
Prednisolone,NCT07074951,Tonsillectomy and Immunosuppression in Caucasian Patients With High-risk IgA-nephropathy,RECRUITING,,Primary IgA-nephropathy; High-risk; Caucasians,2025-06-25
Prednisolone,NCT07227428,Comparison of Glucocorticoid Tapering Schedules in Rheumatoid Arthritis,NOT_YET_RECRUITING,PHASE4,Rheumatoid Arthritis (RA),2025-11-07
Prednisolone,NCT03667157,Liver Function After Intravenous Methylprednisolone Administration,COMPLETED,PHASE4,"Graves Disease; Graves Ophthalmopathy; Liver Diseases; Liver Failure; Liver Injury; Liver Dysfunction; Liver Insufficiency; Acute Liver Failure; Acute Liver Injury; Acute Liver Injury, Drug Induced; Methylprednisolone Adverse Reaction; Glucocorticoids Toxicity; Dysthyroid Orbitopathy; Dysthyroid Ophthalmopathy",2018-09-08
Prednisolone,NCT02936375,The Iguratimod Effect on Lupus Nephritis (IGeLU),UNKNOWN,PHASE2,Lupus Nephritis,2016-10-12
Prednisolone,NCT03286556,Autoantibody Reduction for Acute Exacerbations of Idiopathic Pulmonary Fibrosis,COMPLETED,PHASE2,"Idiopathic Pulmonary Fibrosis, Acute Fatal Form",2017-09-12
Prednisolone,NCT03974867,Vestibular Prognosis Assessment of ISSNHL With Vestibular Dysfunction Treated With Oral or Intratympanic Glucocorticoids,UNKNOWN,,Vestibular Vertigo; Sudden Hearing Loss,2019-06-03
Prednisolone,NCT04982809,Cost-effectiveness Analysis of Three Corticosteroids in ILDs,COMPLETED,,Interstitial Lung Disease,2021-07-19
Prednisolone,NCT02332629,Effect of Methylprednisolone on Endothelial Function in Patients Undergoing Total Knee-arthroplasty,COMPLETED,PHASE3,Osteoarthrosis,2015-01-05
Prednisolone,NCT03407144,Safety and Efficacy of Pembrolizumab (MK-3475) in Children and Young Adults With Classical Hodgkin Lymphoma (MK-3475-667/KEYNOTE-667),ACTIVE_NOT_RECRUITING,PHASE2,Hodgkin Lymphoma,2018-01-17
Prednisolone,NCT00112034,"AVONEX® Combination Trial - ""ACT""",COMPLETED,PHASE4,"Multiple Sclerosis, Relapsing-Remitting",2005-05-27
Prednisolone,NCT04458636,Stratified TreAtment to Reduce Risk in COPD,COMPLETED,PHASE4,COPD Exacerbation,2017-08-20
Prednisolone,NCT00348244,Ketorolac vs. Steroid in the Prevention of CME,COMPLETED,PHASE4,Cataract,2006-06-30
Prednisolone,NCT03615859,Objective Markers and New Indicators in AI Disease (OMNI-AID Study),UNKNOWN,,Adrenal Insufficiency,2018-07-31
Prednisolone,NCT02253966,Preoperative Intraarticular Injection of Methylprednisolone in Patients Scheduled for Total Knee-arthroplasty,COMPLETED,PHASE2,Knee Joint Osteoarthrosis; Hyperalgesia; Severe Movement Related Pain,2014-09-29
Prednisolone,NCT01049451,Pulse ACTH vs. MP for MS,COMPLETED,PHASE1,Multiple Sclerosis,2010-01-13
Prednisolone,NCT00078559,Combination Immunosuppressive Therapy to Prevent Kidney Transplant Rejection in Adults,COMPLETED,PHASE1; PHASE2,Kidney Transplantation; Kidney Disease,2004-03-01
Prednisolone,NCT05598424,CST1 Predictive Model of Oral Glucocorticoid Therapy Sensitivity for Chronic Rhinosinusitis With Polyps,UNKNOWN,PHASE4,Chronic Rhinosinusitis With Nasal Polyps; Glucocorticoids,2022-10-25
Prednisolone,NCT01763580,A Study to Evaluate the Effect of Tacrolimus and Corticosteroid Combination Therapy in Patients With Minimal Change Nephrotic Syndrome,COMPLETED,PHASE4,MCNS; Minimal Change Nephrotic Syndrome (MCNS),2012-12-06
Prednisolone,NCT00332696,Octreotide Compared to Placebo in Patients With Inoperable Bowel Obstruction Due to Peritoneal Carcinomatosis,COMPLETED,PHASE2,Peritoneal Neoplasms; Intestinal Obstruction; Carcinomatosis,2006-06-01
Prednisolone,NCT03828682,Veloxis de Novo Kidney Transplant ECSWD,UNKNOWN,PHASE4,Kidney Transplantation; Immunosuppression,2019-01-31
Prednisolone,NCT05734794,Study of Rituximab Monotherapy on Children With New-onset Nephrotic Syndrome: A Randomized Controlled Trial,RECRUITING,PHASE3,Nephrotic Syndrome in Children; Rituximab,2022-11-20
Prednisolone,NCT05199103,Antithymocyte Globulin as a Second Line Therapy in Graves Orbitopathy,UNKNOWN,,Graves Orbitopathy,2021-12-27
Prednisolone,NCT04438980,Glucocorticoids in COVID-19 (CORTIVID),COMPLETED,PHASE3,Covid-19 Pneumonia,2020-06-18
Prednisolone,NCT02394106,Ofatumumab in Children With Drug Resistant Idiopathic Nephrotic Syndrome,TERMINATED,PHASE2,Nephrotic Syndrome,2015-03-06
Prednisolone,NCT02626455,Study of Copanlisib in Combination With Standard Immunochemotherapy in Relapsed Indolent Non-Hodgkin's Lymphoma (iNHL),TERMINATED,PHASE3,"Lymphoma, Non-Hodgkin",2015-11-03
Prednisolone,NCT01011621,Efficacy and Tolerability of Prednisolone Acetate 0.5% Cream Versus Betamethasone Valerate 0.1% Cream in Cortisosensitive Dermatosis,UNKNOWN,PHASE3,"Dermatitis, Atopic; Dermatitis, Contact; Dermatitis, Seborrheic; Psoriasis",2009-11-09
Prednisolone,NCT06614348,Prednisolone Acetate Eye Drops for Pain Intervention in Second Eye Cataract Surgery,NOT_YET_RECRUITING,PHASE2,Age Related Cataract; Pain Management During Cataract Surgery,2024-09-24
Prednisolone,NCT03959085,"Inotuzumab Ozogamicin and Post-Induction Chemotherapy in Treating Patients With High-Risk B-ALL, Mixed Phenotype Acute Leukemia, and B-LLy",RECRUITING,PHASE3,B Acute Lymphoblastic Leukemia; B Lymphoblastic Lymphoma; Central Nervous System Leukemia; Mixed Phenotype Acute Leukemia; Testicular Leukemia,2019-05-20
Prednisolone,NCT04988425,TNFα Monoclonal Antibody for Acute Spinal Cord Injury,UNKNOWN,PHASE1; PHASE2,Spinal Cord Injuries,2021-07-07
Prednisolone,NCT03701698,Ruxolitinib and Steroid As First Line Therapy for Acute GVHD,TERMINATED,PHASE2,Acute GVHD,2018-10-08
Prednisolone,NCT00309907,Etanercept in Treating Young Patients With Idiopathic Pneumonia Syndrome After Undergoing a Donor Stem Cell Transplant,COMPLETED,PHASE2,Accelerated Phase Chronic Myelogenous Leukemia; Blastic Phase Chronic Myelogenous Leukemia; Childhood Acute Lymphoblastic Leukemia in Remission; Childhood Acute Myeloid Leukemia in Remission; Childhood Chronic Myelogenous Leukemia; Childhood Myelodysplastic Syndromes; Chronic Phase Chronic Myelogenous Leukemia; de Novo Myelodysplastic Syndromes; Disseminated Neuroblastoma; Juvenile Myelomonocytic Leukemia; Previously Treated Childhood Rhabdomyosarcoma; Previously Treated Myelodysplastic Syndromes; Pulmonary Complications; Recurrent Childhood Acute Lymphoblastic Leukemia; Recurrent Childhood Acute Myeloid Leukemia; Recurrent Childhood Large Cell Lymphoma; Recurrent Childhood Lymphoblastic Lymphoma; Recurrent Childhood Rhabdomyosarcoma; Recurrent Childhood Small Noncleaved Cell Lymphoma; Recurrent Neuroblastoma; Recurrent Wilms Tumor and Other Childhood Kidney Tumors; Recurrent/Refractory Childhood Hodgkin Lymphoma; Relapsing Chronic Myelogenous Leukemia; Secondary Acute Myeloid Leukemia; Secondary Myelodysplastic Syndromes,2006-03-29
Prednisolone,NCT02060656,Phase II Study Comparing LR-GEM to R-GEM-P in Second-line Treatment of Diffuse Large B-cell Lymphoma (LEGEND),UNKNOWN,PHASE2,Diffuse Large B-Cell Lymphoma,2014-01-22
Prednisolone,NCT03453931,"Arrhythmias, Microalbuminuria and Corticosteroids",COMPLETED,,Corticosteroids Adverse Reaction,2018-02-10
Prednisolone,NCT00600639,Non-Invasive Mechanical Ventilation in Elderly Patients,TERMINATED,PHASE4,Acute Respiratory Failure,2008-01-14
Prednisolone,NCT01267201,A Study Comparing Drug Availability Of Methylprednisolone In Liquid Form Versus Methylprednisolone In Tablet Form,COMPLETED,PHASE1,Biological Availability,2010-12-13
Prednisolone,NCT06365853,A Study of Ocular Toxicity Evaluation and Mitigation During Treatment With Mirvetuximab Soravtansine in Participants With Recurrent Ovarian Cancer With High Folate Receptor-Alpha Expression,RECRUITING,PHASE2,Recurrent Ovarian Cancer; Folate Receptor-Alpha Positive,2024-04-10
Prednisolone,NCT04391439,Heart Rhythm After Intravenous Methylprednisolone Administration,COMPLETED,,Graves Disease; Graves Ophthalmopathy; Heart Rhythm Disorder; Hypertension; Blood Pressure; Heart Failure,2020-05-05
Prednisolone,NCT05113901,Medrol Dosepak Taper for Delayed Post-op Recovery After TKA,TERMINATED,PHASE4,Total Knee Arthroplasty,2021-10-17
Prednisolone,NCT03770585,Fluoroscopy Guided Lumbar Facet Joint Injection Versus Ultrasound Guided Injection in Patients With Low Back Pain Due to Facet Syndrome,COMPLETED,,Facet Syndrome of Lumbar Spine,2017-03-25
Prednisolone,NCT03511625,The Effects of Acthar on Synovial Inflammation in Rheumatoid Arthritis,ACTIVE_NOT_RECRUITING,PHASE3,Rheumatoid Arthritis,2018-04-10
