drug_name,drug_id,disease_name,disease_id,total_disease_entities
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Ileus,@DISEASE_Ileus,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Infections,@DISEASE_Infections,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Irritable Bowel Syndrome,@DISEASE_Irritable_Bowel_Syndrome,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Jaundice,@DISEASE_Jaundice,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Lead Poisoning Nervous System,@DISEASE_Lead_Poisoning_Nervous_System,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Meningitis Cryptococcal,@DISEASE_Meningitis_Cryptococcal,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Migraine Disorders,@DISEASE_Migraine_Disorders,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Mycoses,@DISEASE_Mycoses,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Osteitis,@DISEASE_Osteitis,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Otitis,@DISEASE_Otitis,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Pheochromocytoma,@DISEASE_Pheochromocytoma,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Prostatitis,@DISEASE_Prostatitis,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Rotator Cuff Injuries,@DISEASE_Rotator_Cuff_Injuries,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Short Bowel Syndrome,@DISEASE_Short_Bowel_Syndrome,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Signs and Symptoms Digestive,@DISEASE_Signs_and_Symptoms_Digestive,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Spinal Cord Diseases,@DISEASE_Spinal_Cord_Diseases,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Spinal Cord Injuries,@DISEASE_Spinal_Cord_Injuries,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Tachycardia Ventricular,@DISEASE_Tachycardia_Ventricular,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Triple Negative Breast Neoplasms,@DISEASE_Triple_Negative_Breast_Neoplasms,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Tympanic Membrane Perforation,@DISEASE_Tympanic_Membrane_Perforation,34
Docusate,@CHEMICAL_Dioctyl_Sulfosuccinic_Acid,Virus Diseases,@DISEASE_Virus_Diseases,34
Clindamycin,@CHEMICAL_Clindamycin,Infections,@DISEASE_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Acne Vulgaris,@DISEASE_Acne_Vulgaris,1022
Clindamycin,@CHEMICAL_Clindamycin,Staphylococcal Infections,@DISEASE_Staphylococcal_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Vaginosis Bacterial,@DISEASE_Vaginosis_Bacterial,1022
Clindamycin,@CHEMICAL_Clindamycin,Abscess,@DISEASE_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Fever,@DISEASE_Fever,1022
Clindamycin,@CHEMICAL_Clindamycin,Inflammation,@DISEASE_Inflammation,1022
Clindamycin,@CHEMICAL_Clindamycin,Hidradenitis Suppurativa,@DISEASE_Hidradenitis_Suppurativa,1022
Clindamycin,@CHEMICAL_Clindamycin,Osteomyelitis,@DISEASE_Osteomyelitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Soft Tissue Infections,@DISEASE_Soft_Tissue_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Shock Septic,@DISEASE_Shock_Septic,1022
Clindamycin,@CHEMICAL_Clindamycin,Intraabdominal Infections,@DISEASE_Intraabdominal_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Drug Hypersensitivity,@DISEASE_Drug_Hypersensitivity,1022
Clindamycin,@CHEMICAL_Clindamycin,Streptococcal Infections,@DISEASE_Streptococcal_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Toxoplasmosis,@DISEASE_Toxoplasmosis,1022
Clindamycin,@CHEMICAL_Clindamycin,Endometritis,@DISEASE_Endometritis,1022
Clindamycin,@CHEMICAL_Clindamycin,Clostridium Infections,@DISEASE_Clostridium_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Cellulitis,@DISEASE_Cellulitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Sepsis,@DISEASE_Sepsis,1022
Clindamycin,@CHEMICAL_Clindamycin,Babesiosis,@DISEASE_Babesiosis,1022
Clindamycin,@CHEMICAL_Clindamycin,Mysophobia,@DISEASE_Mysophobia,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumonia,@DISEASE_Pneumonia,1022
Clindamycin,@CHEMICAL_Clindamycin,Pain,@DISEASE_Pain,1022
Clindamycin,@CHEMICAL_Clindamycin,Bacterial Infections,@DISEASE_Bacterial_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Endocarditis,@DISEASE_Endocarditis,1022
Clindamycin,@CHEMICAL_Clindamycin,Fasciitis Necrotizing,@DISEASE_Fasciitis_Necrotizing,1022
Clindamycin,@CHEMICAL_Clindamycin,Toxoplasmosis Ocular,@DISEASE_Toxoplasmosis_Ocular,1022
Clindamycin,@CHEMICAL_Clindamycin,Head and Neck Neoplasms,@DISEASE_Head_and_Neck_Neoplasms,1022
Clindamycin,@CHEMICAL_Clindamycin,Edema,@DISEASE_Edema,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumonia Staphylococcal,@DISEASE_Pneumonia_Staphylococcal,1022
Clindamycin,@CHEMICAL_Clindamycin,Pelvic Inflammatory Disease,@DISEASE_Pelvic_Inflammatory_Disease,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumonia Pneumocystis,@DISEASE_Pneumonia_Pneumocystis,1022
Clindamycin,@CHEMICAL_Clindamycin,Wound Infection,@DISEASE_Wound_Infection,1022
Clindamycin,@CHEMICAL_Clindamycin,Appendicitis,@DISEASE_Appendicitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Peritonitis,@DISEASE_Peritonitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Malaria,@DISEASE_Malaria,1022
Clindamycin,@CHEMICAL_Clindamycin,Bacteremia,@DISEASE_Bacteremia,1022
Clindamycin,@CHEMICAL_Clindamycin,Meningitis Pneumococcal,@DISEASE_Meningitis_Pneumococcal,1022
Clindamycin,@CHEMICAL_Clindamycin,Malaria Falciparum,@DISEASE_Malaria_Falciparum,1022
Clindamycin,@CHEMICAL_Clindamycin,Abdominal Injuries,@DISEASE_Abdominal_Injuries,1022
Clindamycin,@CHEMICAL_Clindamycin,Surgical Wound Infection,@DISEASE_Surgical_Wound_Infection,1022
Clindamycin,@CHEMICAL_Clindamycin,Encephalitis,@DISEASE_Encephalitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Respiratory Tract Infections,@DISEASE_Respiratory_Tract_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Birdshot Chorioretinopathy,@DISEASE_Birdshot_Chorioretinopathy,1022
Clindamycin,@CHEMICAL_Clindamycin,Triple Negative Breast Neoplasms,@DISEASE_Triple_Negative_Breast_Neoplasms,1022
Clindamycin,@CHEMICAL_Clindamycin,Periodontitis,@DISEASE_Periodontitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Premature Birth,@DISEASE_Premature_Birth,1022
Clindamycin,@CHEMICAL_Clindamycin,Acquired Immunodeficiency Syndrome,@DISEASE_Acquired_Immunodeficiency_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Pelvic Infection,@DISEASE_Pelvic_Infection,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumococcal Infections,@DISEASE_Pneumococcal_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Vaginitis,@DISEASE_Vaginitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Odontodysplasia,@DISEASE_Odontodysplasia,1022
Clindamycin,@CHEMICAL_Clindamycin,Skin Diseases,@DISEASE_Skin_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Acute Disease,@DISEASE_Acute_Disease,1022
Clindamycin,@CHEMICAL_Clindamycin,Bacteroides Infections,@DISEASE_Bacteroides_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Neoplasms,@DISEASE_Neoplasms,1022
Clindamycin,@CHEMICAL_Clindamycin,Toxoplasmosis Cerebral,@DISEASE_Toxoplasmosis_Cerebral,1022
Clindamycin,@CHEMICAL_Clindamycin,Arthritis Infectious,@DISEASE_Arthritis_Infectious,1022
Clindamycin,@CHEMICAL_Clindamycin,Bone Diseases,@DISEASE_Bone_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Diarrhea,@DISEASE_Diarrhea,1022
Clindamycin,@CHEMICAL_Clindamycin,Empyema,@DISEASE_Empyema,1022
Clindamycin,@CHEMICAL_Clindamycin,Lung Abscess,@DISEASE_Lung_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Guillain Barre Syndrome,@DISEASE_Guillain_Barre_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Exanthema,@DISEASE_Exanthema,1022
Clindamycin,@CHEMICAL_Clindamycin,Wounds and Injuries,@DISEASE_Wounds_and_Injuries,1022
Clindamycin,@CHEMICAL_Clindamycin,Diabetic Foot,@DISEASE_Diabetic_Foot,1022
Clindamycin,@CHEMICAL_Clindamycin,Mouth Diseases,@DISEASE_Mouth_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Communicable Diseases,@DISEASE_Communicable_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Communication Disorders,@DISEASE_Communication_Disorders,1022
Clindamycin,@CHEMICAL_Clindamycin,Gram Positive Bacterial Infections,@DISEASE_Gram_Positive_Bacterial_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Otitis Media,@DISEASE_Otitis_Media,1022
Clindamycin,@CHEMICAL_Clindamycin,Acute Febrile Encephalopathy,@DISEASE_Acute_Febrile_Encephalopathy,1022
Clindamycin,@CHEMICAL_Clindamycin,Chorioamnionitis,@DISEASE_Chorioamnionitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Periodontal Diseases,@DISEASE_Periodontal_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Pleural Effusion,@DISEASE_Pleural_Effusion,1022
Clindamycin,@CHEMICAL_Clindamycin,Death,@DISEASE_Death,1022
Clindamycin,@CHEMICAL_Clindamycin,Genital Diseases Female,@DISEASE_Genital_Diseases_Female,1022
Clindamycin,@CHEMICAL_Clindamycin,Headache,@DISEASE_Headache,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumonia Aspiration,@DISEASE_Pneumonia_Aspiration,1022
Clindamycin,@CHEMICAL_Clindamycin,Actinomycosis,@DISEASE_Actinomycosis,1022
Clindamycin,@CHEMICAL_Clindamycin,Endophthalmitis,@DISEASE_Endophthalmitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Abdominal Abscess,@DISEASE_Abdominal_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Rosacea,@DISEASE_Rosacea,1022
Clindamycin,@CHEMICAL_Clindamycin,Cough,@DISEASE_Cough,1022
Clindamycin,@CHEMICAL_Clindamycin,Discitis,@DISEASE_Discitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Erythema,@DISEASE_Erythema,1022
Clindamycin,@CHEMICAL_Clindamycin,Folliculitis,@DISEASE_Folliculitis,1022
Clindamycin,@CHEMICAL_Clindamycin,HIV Infections,@DISEASE_HIV_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Pharyngitis,@DISEASE_Pharyngitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Pyoderma,@DISEASE_Pyoderma,1022
Clindamycin,@CHEMICAL_Clindamycin,Tonsillitis,@DISEASE_Tonsillitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Chills,@DISEASE_Chills,1022
Clindamycin,@CHEMICAL_Clindamycin,Meningism,@DISEASE_Meningism,1022
Clindamycin,@CHEMICAL_Clindamycin,Parasitemia,@DISEASE_Parasitemia,1022
Clindamycin,@CHEMICAL_Clindamycin,Abdominal Pain,@DISEASE_Abdominal_Pain,1022
Clindamycin,@CHEMICAL_Clindamycin,Mediastinitis,@DISEASE_Mediastinitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Staphylococcal Scalded Skin Syndrome,@DISEASE_Staphylococcal_Scalded_Skin_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Vomiting,@DISEASE_Vomiting,1022
Clindamycin,@CHEMICAL_Clindamycin,Chorioretinitis,@DISEASE_Chorioretinitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Dyspnea,@DISEASE_Dyspnea,1022
Clindamycin,@CHEMICAL_Clindamycin,Lemierre Syndrome,@DISEASE_Lemierre_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Necrosis,@DISEASE_Necrosis,1022
Clindamycin,@CHEMICAL_Clindamycin,Retinitis,@DISEASE_Retinitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Ulcer,@DISEASE_Ulcer,1022
Clindamycin,@CHEMICAL_Clindamycin,Colorectal Neoplasms,@DISEASE_Colorectal_Neoplasms,1022
Clindamycin,@CHEMICAL_Clindamycin,Empyema Pleural,@DISEASE_Empyema_Pleural,1022
Clindamycin,@CHEMICAL_Clindamycin,Ovarian Diseases,@DISEASE_Ovarian_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Periprosthetic Fractures,@DISEASE_Periprosthetic_Fractures,1022
Clindamycin,@CHEMICAL_Clindamycin,Respiratory Insufficiency,@DISEASE_Respiratory_Insufficiency,1022
Clindamycin,@CHEMICAL_Clindamycin,Shock,@DISEASE_Shock,1022
Clindamycin,@CHEMICAL_Clindamycin,Urinary Tract Infections,@DISEASE_Urinary_Tract_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Aerobic actinomyces infection,@DISEASE_Aerobic_actinomyces_infection,1022
Clindamycin,@CHEMICAL_Clindamycin,Chlamydia Infections,@DISEASE_Chlamydia_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Diabetes Mellitus,@DISEASE_Diabetes_Mellitus,1022
Clindamycin,@CHEMICAL_Clindamycin,Fetal Membranes Premature Rupture,@DISEASE_Fetal_Membranes_Premature_Rupture,1022
Clindamycin,@CHEMICAL_Clindamycin,Fournier Gangrene,@DISEASE_Fournier_Gangrene,1022
Clindamycin,@CHEMICAL_Clindamycin,Gas Gangrene,@DISEASE_Gas_Gangrene,1022
Clindamycin,@CHEMICAL_Clindamycin,Hemorrhage,@DISEASE_Hemorrhage,1022
Clindamycin,@CHEMICAL_Clindamycin,Multiple Organ Failure,@DISEASE_Multiple_Organ_Failure,1022
Clindamycin,@CHEMICAL_Clindamycin,Preterm Premature Rupture of the Membranes,@DISEASE_Preterm_Premature_Rupture_of_the_Membranes,1022
Clindamycin,@CHEMICAL_Clindamycin,Reproductive Tract Infections,@DISEASE_Reproductive_Tract_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Seizures,@DISEASE_Seizures,1022
Clindamycin,@CHEMICAL_Clindamycin,Thrombophlebitis,@DISEASE_Thrombophlebitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Anemia,@DISEASE_Anemia,1022
Clindamycin,@CHEMICAL_Clindamycin,Arthritis,@DISEASE_Arthritis,1022
Clindamycin,@CHEMICAL_Clindamycin,Colonic Diseases,@DISEASE_Colonic_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Dermatitis,@DISEASE_Dermatitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Disseminated Intravascular Coagulation,@DISEASE_Disseminated_Intravascular_Coagulation,1022
Clindamycin,@CHEMICAL_Clindamycin,Enterocolitis Pseudomembranous,@DISEASE_Enterocolitis_Pseudomembranous,1022
Clindamycin,@CHEMICAL_Clindamycin,Erysipelas,@DISEASE_Erysipelas,1022
Clindamycin,@CHEMICAL_Clindamycin,Hypotension,@DISEASE_Hypotension,1022
Clindamycin,@CHEMICAL_Clindamycin,Jaundice,@DISEASE_Jaundice,1022
Clindamycin,@CHEMICAL_Clindamycin,Muscle Weakness,@DISEASE_Muscle_Weakness,1022
Clindamycin,@CHEMICAL_Clindamycin,Myalgia,@DISEASE_Myalgia,1022
Clindamycin,@CHEMICAL_Clindamycin,Peritonsillar Abscess,@DISEASE_Peritonsillar_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Renal Insufficiency,@DISEASE_Renal_Insufficiency,1022
Clindamycin,@CHEMICAL_Clindamycin,Shoulder Injuries,@DISEASE_Shoulder_Injuries,1022
Clindamycin,@CHEMICAL_Clindamycin,Sinusitis,@DISEASE_Sinusitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Abortion Spontaneous,@DISEASE_Abortion_Spontaneous,1022
Clindamycin,@CHEMICAL_Clindamycin,Chronic Periodontitis,@DISEASE_Chronic_Periodontitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Coinfection,@DISEASE_Coinfection,1022
Clindamycin,@CHEMICAL_Clindamycin,Cross Infection,@DISEASE_Cross_Infection,1022
Clindamycin,@CHEMICAL_Clindamycin,Drug Related Side Effects and Adverse Reactions,@DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions,1022
Clindamycin,@CHEMICAL_Clindamycin,Endocarditis Bacterial,@DISEASE_Endocarditis_Bacterial,1022
Clindamycin,@CHEMICAL_Clindamycin,Myositis,@DISEASE_Myositis,1022
Clindamycin,@CHEMICAL_Clindamycin,Neurologic Manifestations,@DISEASE_Neurologic_Manifestations,1022
Clindamycin,@CHEMICAL_Clindamycin,Orbital Cellulitis,@DISEASE_Orbital_Cellulitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumonia Necrotizing,@DISEASE_Pneumonia_Necrotizing,1022
Clindamycin,@CHEMICAL_Clindamycin,Respiratory Distress Syndrome,@DISEASE_Respiratory_Distress_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Retropharyngeal Abscess,@DISEASE_Retropharyngeal_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Salpingitis,@DISEASE_Salpingitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Stenotrophomonas maltophilia bacteremia,@DISEASE_Stenotrophomonas_maltophilia_bacteremia,1022
Clindamycin,@CHEMICAL_Clindamycin,Toxoplasmosis Congenital,@DISEASE_Toxoplasmosis_Congenital,1022
Clindamycin,@CHEMICAL_Clindamycin,Vision Disorders,@DISEASE_Vision_Disorders,1022
Clindamycin,@CHEMICAL_Clindamycin,Acrodermatitis,@DISEASE_Acrodermatitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Corneal Perforation,@DISEASE_Corneal_Perforation,1022
Clindamycin,@CHEMICAL_Clindamycin,Disease Resistance,@DISEASE_Disease_Resistance,1022
Clindamycin,@CHEMICAL_Clindamycin,Hemolysis,@DISEASE_Hemolysis,1022
Clindamycin,@CHEMICAL_Clindamycin,Hypopigmentation,@DISEASE_Hypopigmentation,1022
Clindamycin,@CHEMICAL_Clindamycin,Impetigo,@DISEASE_Impetigo,1022
Clindamycin,@CHEMICAL_Clindamycin,Internal Hernia,@DISEASE_Internal_Hernia,1022
Clindamycin,@CHEMICAL_Clindamycin,Leukocytosis,@DISEASE_Leukocytosis,1022
Clindamycin,@CHEMICAL_Clindamycin,Neoplasm Invasiveness,@DISEASE_Neoplasm_Invasiveness,1022
Clindamycin,@CHEMICAL_Clindamycin,Pressure Ulcer,@DISEASE_Pressure_Ulcer,1022
Clindamycin,@CHEMICAL_Clindamycin,Soft Tissue Injuries,@DISEASE_Soft_Tissue_Injuries,1022
Clindamycin,@CHEMICAL_Clindamycin,Thrombocytopenia,@DISEASE_Thrombocytopenia,1022
Clindamycin,@CHEMICAL_Clindamycin,Vaginal Discharge,@DISEASE_Vaginal_Discharge,1022
Clindamycin,@CHEMICAL_Clindamycin,Anemia Hemolytic,@DISEASE_Anemia_Hemolytic,1022
Clindamycin,@CHEMICAL_Clindamycin,Back Pain,@DISEASE_Back_Pain,1022
Clindamycin,@CHEMICAL_Clindamycin,Bisphosphonate Associated Osteonecrosis of the Jaw,@DISEASE_Bisphosphonate_Associated_Osteonecrosis_of_the_Jaw,1022
Clindamycin,@CHEMICAL_Clindamycin,Blister,@DISEASE_Blister,1022
Clindamycin,@CHEMICAL_Clindamycin,Brain Abscess,@DISEASE_Brain_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Conjunctivitis Bacterial,@DISEASE_Conjunctivitis_Bacterial,1022
Clindamycin,@CHEMICAL_Clindamycin,Cysts,@DISEASE_Cysts,1022
Clindamycin,@CHEMICAL_Clindamycin,Dermatitis Atopic,@DISEASE_Dermatitis_Atopic,1022
Clindamycin,@CHEMICAL_Clindamycin,Dientamoebiasis,@DISEASE_Dientamoebiasis,1022
Clindamycin,@CHEMICAL_Clindamycin,Epidural Abscess,@DISEASE_Epidural_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Fractures Bone,@DISEASE_Fractures_Bone,1022
Clindamycin,@CHEMICAL_Clindamycin,Liver Abscess,@DISEASE_Liver_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Low Back Pain,@DISEASE_Low_Back_Pain,1022
Clindamycin,@CHEMICAL_Clindamycin,Obstetric Labor Premature,@DISEASE_Obstetric_Labor_Premature,1022
Clindamycin,@CHEMICAL_Clindamycin,Osteitis,@DISEASE_Osteitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Paresis,@DISEASE_Paresis,1022
Clindamycin,@CHEMICAL_Clindamycin,Prostatitis,@DISEASE_Prostatitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Trimethylaminuria,@DISEASE_Trimethylaminuria,1022
Clindamycin,@CHEMICAL_Clindamycin,Uterine Cervicitis,@DISEASE_Uterine_Cervicitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Vasculitis Leukocytoclastic Cutaneous,@DISEASE_Vasculitis_Leukocytoclastic_Cutaneous,1022
Clindamycin,@CHEMICAL_Clindamycin,Abortion Septic,@DISEASE_Abortion_Septic,1022
Clindamycin,@CHEMICAL_Clindamycin,Anthrax,@DISEASE_Anthrax,1022
Clindamycin,@CHEMICAL_Clindamycin,Arthritis Rheumatoid,@DISEASE_Arthritis_Rheumatoid,1022
Clindamycin,@CHEMICAL_Clindamycin,Cancer Pain,@DISEASE_Cancer_Pain,1022
Clindamycin,@CHEMICAL_Clindamycin,Cockayne Syndrome,@DISEASE_Cockayne_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Drug Eruptions,@DISEASE_Drug_Eruptions,1022
Clindamycin,@CHEMICAL_Clindamycin,Earache,@DISEASE_Earache,1022
Clindamycin,@CHEMICAL_Clindamycin,Enterocolitis Neutropenic,@DISEASE_Enterocolitis_Neutropenic,1022
Clindamycin,@CHEMICAL_Clindamycin,Episodic Ataxia,@DISEASE_Episodic_Ataxia,1022
Clindamycin,@CHEMICAL_Clindamycin,Gangrene,@DISEASE_Gangrene,1022
Clindamycin,@CHEMICAL_Clindamycin,Gingivitis,@DISEASE_Gingivitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Hematologic Diseases,@DISEASE_Hematologic_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Lacerations,@DISEASE_Lacerations,1022
Clindamycin,@CHEMICAL_Clindamycin,Leukemic Infiltration,@DISEASE_Leukemic_Infiltration,1022
Clindamycin,@CHEMICAL_Clindamycin,Ludwig's Angina,@DISEASE_Ludwig's_Angina,1022
Clindamycin,@CHEMICAL_Clindamycin,MASS syndrome,@DISEASE_MASS_syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Malaria Cerebral,@DISEASE_Malaria_Cerebral,1022
Clindamycin,@CHEMICAL_Clindamycin,Nausea,@DISEASE_Nausea,1022
Clindamycin,@CHEMICAL_Clindamycin,Obesity,@DISEASE_Obesity,1022
Clindamycin,@CHEMICAL_Clindamycin,Periapical Abscess,@DISEASE_Periapical_Abscess,1022
Clindamycin,@CHEMICAL_Clindamycin,Pneumocystis Infections,@DISEASE_Pneumocystis_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Retinal Vein Occlusion,@DISEASE_Retinal_Vein_Occlusion,1022
Clindamycin,@CHEMICAL_Clindamycin,Staphylococcal Skin Infections,@DISEASE_Staphylococcal_Skin_Infections,1022
Clindamycin,@CHEMICAL_Clindamycin,Appendiceal Neoplasms,@DISEASE_Appendiceal_Neoplasms,1022
Clindamycin,@CHEMICAL_Clindamycin,Ascites,@DISEASE_Ascites,1022
Clindamycin,@CHEMICAL_Clindamycin,Cecal Diseases,@DISEASE_Cecal_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Chickenpox,@DISEASE_Chickenpox,1022
Clindamycin,@CHEMICAL_Clindamycin,Consciousness Disorders,@DISEASE_Consciousness_Disorders,1022
Clindamycin,@CHEMICAL_Clindamycin,Fasciitis,@DISEASE_Fasciitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Fox Fordyce Disease,@DISEASE_Fox_Fordyce_Disease,1022
Clindamycin,@CHEMICAL_Clindamycin,Granulomatous Disease Chronic,@DISEASE_Granulomatous_Disease_Chronic,1022
Clindamycin,@CHEMICAL_Clindamycin,Healthcare Associated Pneumonia,@DISEASE_Healthcare_Associated_Pneumonia,1022
Clindamycin,@CHEMICAL_Clindamycin,Heart Failure,@DISEASE_Heart_Failure,1022
Clindamycin,@CHEMICAL_Clindamycin,Hereditary Breast and Ovarian Cancer Syndrome,@DISEASE_Hereditary_Breast_and_Ovarian_Cancer_Syndrome,1022
Clindamycin,@CHEMICAL_Clindamycin,Hidradenitis,@DISEASE_Hidradenitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Hyperbilirubinemia Shunt,@DISEASE_Hyperbilirubinemia_Shunt,1022
Clindamycin,@CHEMICAL_Clindamycin,Intracranial Embolism,@DISEASE_Intracranial_Embolism,1022
Clindamycin,@CHEMICAL_Clindamycin,Lung Diseases,@DISEASE_Lung_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Lymphadenitis,@DISEASE_Lymphadenitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Mandibular Injuries,@DISEASE_Mandibular_Injuries,1022
Clindamycin,@CHEMICAL_Clindamycin,Mastitis,@DISEASE_Mastitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Neointima,@DISEASE_Neointima,1022
Clindamycin,@CHEMICAL_Clindamycin,Nervous System Diseases,@DISEASE_Nervous_System_Diseases,1022
Clindamycin,@CHEMICAL_Clindamycin,Otitis Media Suppurative,@DISEASE_Otitis_Media_Suppurative,1022
Clindamycin,@CHEMICAL_Clindamycin,Parametritis,@DISEASE_Parametritis,1022
Clindamycin,@CHEMICAL_Clindamycin,Pleuropulmonary blastoma,@DISEASE_Pleuropulmonary_blastoma,1022
Clindamycin,@CHEMICAL_Clindamycin,Psoriasis,@DISEASE_Psoriasis,1022
Clindamycin,@CHEMICAL_Clindamycin,Pulpitis,@DISEASE_Pulpitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Pyomyositis,@DISEASE_Pyomyositis,1022
Clindamycin,@CHEMICAL_Clindamycin,Synovitis,@DISEASE_Synovitis,1022
Clindamycin,@CHEMICAL_Clindamycin,Thrombosis,@DISEASE_Thrombosis,1022
Clindamycin,@CHEMICAL_Clindamycin,Thyroid Nodule,@DISEASE_Thyroid_Nodule,1022
