pmid,n_pairs,n_drugs,n_diseases,has_one_drug_multi_diseases,has_one_disease_multi_drugs
40578323,1,1,1,False,False
36436478,2,2,2,False,False
37696608,3,2,2,True,True
35407573,2,1,2,True,False
37975160,2,2,2,False,False
36084704,3,2,2,True,True
35090611,1,1,1,False,False
33139177,1,1,1,False,False
36878235,1,1,1,False,False
34442371,1,1,1,False,False
24778868,1,1,1,False,False
24944829,2,2,2,False,False
23817512,1,1,1,False,False
11035427,1,1,1,False,False
34316811,1,1,1,False,False
7160418,2,1,2,True,False
4810348,1,1,1,False,False
4825655,1,1,1,False,False
4022693,2,1,2,True,False
686544,1,1,1,False,False
16150405,1,1,1,False,False
3820197,1,1,1,False,False
22483661,1,1,1,False,False
18089677,2,1,2,True,False
7769581,3,2,3,True,False
6432913,4,1,4,True,False
1397856,3,1,3,True,False
19557319,2,1,2,True,False
8485562,4,1,4,True,False
27247433,1,1,1,False,False
24022862,2,1,2,True,False
19591782,1,1,1,False,False
24151947,1,1,1,False,False
1285871,1,1,1,False,False
22483664,1,1,1,False,False
16932628,6,3,3,True,True
1458696,3,1,3,True,False
28507183,2,2,2,False,False
16303106,1,1,1,False,False
19242770,1,1,1,False,False
10888978,1,1,1,False,False
24189281,2,1,2,True,False
28786768,2,2,2,False,False
19694746,3,2,3,True,False
31684818,1,1,1,False,False
30045853,1,1,1,False,False
19954316,1,1,1,False,False
27599157,2,1,2,True,False
18225680,5,3,3,True,True
21148604,4,1,4,True,False
25461472,2,1,2,True,False
7951299,1,1,1,False,False
16208639,3,2,2,True,True
29427555,1,1,1,False,False
24097288,2,2,1,False,True
1930034,1,1,1,False,False
23563681,3,3,2,False,True
22360832,1,1,1,False,False
20535984,6,1,6,True,False
19898920,5,2,4,True,True
26040452,3,3,2,False,True
17254825,1,1,1,False,False
25059488,1,1,1,False,False
22635222,4,2,3,True,True
9676779,8,2,5,True,True
21670728,2,1,2,True,False
8730144,4,3,3,True,True
19721303,8,2,5,True,True
15912267,5,2,5,True,False
4002268,1,1,1,False,False
1301980,2,2,1,False,True
28089975,2,2,2,False,False
3092667,3,1,3,True,False
14994998,1,1,1,False,False
9720368,1,1,1,False,False
35912408,1,1,1,False,False
40945236,1,1,1,False,False
34980677,1,1,1,False,False
35166957,1,1,1,False,False
34105097,2,1,2,True,False
32530986,1,1,1,False,False
40582143,1,1,1,False,False
34970858,1,1,1,False,False
32329063,2,1,2,True,False
35842566,1,1,1,False,False
40009919,3,1,3,True,False
33879966,2,1,2,True,False
35121597,4,1,4,True,False
35724642,2,1,2,True,False
37855240,1,1,1,False,False
33081378,1,1,1,False,False
39780702,3,1,3,True,False
36639059,1,1,1,False,False
36117672,1,1,1,False,False
39823708,3,2,2,True,True
33195660,1,1,1,False,False
36531829,1,1,1,False,False
5299137,1,1,1,False,False
5298535,1,1,1,False,False
26194372,1,1,1,False,False
20881520,1,1,1,False,False
14477011,1,1,1,False,False
1084775,1,1,1,False,False
20269202,1,1,1,False,False
1192101,1,1,1,False,False
10472431,1,1,1,False,False
1192036,1,1,1,False,False
3103204,1,1,1,False,False
31119891,1,1,1,False,False
19672710,2,1,2,True,False
4560728,1,1,1,False,False
25796983,1,1,1,False,False
13784037,1,1,1,False,False
29770171,1,1,1,False,False
29855546,1,1,1,False,False
16554658,1,1,1,False,False
30676369,1,1,1,False,False
12910692,1,1,1,False,False
6971236,2,1,2,True,False
1098134,2,1,2,True,False
12781040,1,1,1,False,False
29453233,2,1,2,True,False
7840196,1,1,1,False,False
11286478,1,1,1,False,False
9488582,3,1,3,True,False
10404057,2,1,2,True,False
15648313,1,1,1,False,False
27994661,1,1,1,False,False
19348,1,1,1,False,False
20524092,2,1,2,True,False
19094419,1,1,1,False,False
23554697,1,1,1,False,False
29361002,1,1,1,False,False
7353459,1,1,1,False,False
6603742,1,1,1,False,False
32280753,1,1,1,False,False
26357675,2,2,1,False,True
2647321,4,1,4,True,False
6574276,1,1,1,False,False
27816726,2,1,2,True,False
313330,1,1,1,False,False
6604619,1,1,1,False,False
27899979,1,1,1,False,False
26486505,1,1,1,False,False
24522950,3,1,3,True,False
24917218,1,1,1,False,False
22122773,1,1,1,False,False
6133815,1,1,1,False,False
30651922,1,1,1,False,False
21061529,2,1,2,True,False
29429155,1,1,1,False,False
23936269,1,1,1,False,False
35571090,1,1,1,False,False
32787862,1,1,1,False,False
37668789,4,1,4,True,False
40349848,4,2,3,True,True
32129681,7,2,6,True,True
38158919,2,2,1,False,True
38218425,3,2,2,True,True
39692467,1,1,1,False,False
39674676,1,1,1,False,False
23639712,2,1,2,True,False
16168280,1,1,1,False,False
12840776,1,1,1,False,False
13390491,1,1,1,False,False
18175654,1,1,1,False,False
25547458,1,1,1,False,False
14997771,1,1,1,False,False
20467788,1,1,1,False,False
30859163,1,1,1,False,False
29693971,2,1,2,True,False
18160363,1,1,1,False,False
19679423,3,1,3,True,False
3986089,1,1,1,False,False
15989905,3,1,3,True,False
17498483,1,1,1,False,False
20152237,1,1,1,False,False
20478214,1,1,1,False,False
27865540,4,1,4,True,False
19581141,1,1,1,False,False
10445838,2,1,2,True,False
22781376,1,1,1,False,False
21679527,7,2,6,True,True
30506046,8,1,8,True,False
19882073,1,1,1,False,False
31391176,3,1,3,True,False
29611728,3,1,3,True,False
2759138,1,1,1,False,False
29384107,1,1,1,False,False
15773191,3,1,3,True,False
19368097,1,1,1,False,False
19098390,1,1,1,False,False
25051129,1,1,1,False,False
21884025,1,1,1,False,False
22945770,2,1,2,True,False
15753302,3,2,3,True,False
27083140,1,1,1,False,False
10649648,1,1,1,False,False
11129129,1,1,1,False,False
19174428,1,1,1,False,False
9892920,4,1,4,True,False
30647216,1,1,1,False,False
3712471,5,1,5,True,False
19031188,1,1,1,False,False
24074328,1,1,1,False,False
15871850,1,1,1,False,False
27886824,1,1,1,False,False
22005299,1,1,1,False,False
22918739,1,1,1,False,False
28750695,1,1,1,False,False
11358159,1,1,1,False,False
18412809,14,5,4,True,True
19419337,2,1,2,True,False
11921423,1,1,1,False,False
25398164,2,1,2,True,False
16231170,1,1,1,False,False
35623486,1,1,1,False,False
37550273,1,1,1,False,False
35735232,1,1,1,False,False
32578435,1,1,1,False,False
35240723,1,1,1,False,False
35434469,1,1,1,False,False
38142422,1,1,1,False,False
34261142,1,1,1,False,False
33139357,2,1,2,True,False
39395952,4,2,2,True,True
35230002,1,1,1,False,False
2887851,1,1,1,False,False
4728433,1,1,1,False,False
378036,1,1,1,False,False
4718537,1,1,1,False,False
8645878,2,1,2,True,False
23267805,1,1,1,False,False
19724648,1,1,1,False,False
8322273,2,2,1,False,True
2857409,1,1,1,False,False
1803283,2,1,2,True,False
6792646,1,1,1,False,False
19075637,1,1,1,False,False
8389494,2,1,2,True,False
17514361,2,2,1,False,True
3961741,1,1,1,False,False
6500384,1,1,1,False,False
579108,1,1,1,False,False
9404960,1,1,1,False,False
9263351,2,1,2,True,False
30046729,1,1,1,False,False
16048601,1,1,1,False,False
8567381,2,1,2,True,False
25380954,1,1,1,False,False
689491,1,1,1,False,False
996486,2,1,2,True,False
8294704,1,1,1,False,False
8979114,1,1,1,False,False
18296119,1,1,1,False,False
20807171,1,1,1,False,False
8170552,2,1,2,True,False
6382343,1,1,1,False,False
10726046,3,1,3,True,False
11921939,1,1,1,False,False
8845466,1,1,1,False,False
30534324,1,1,1,False,False
25130796,3,1,3,True,False
17945152,1,1,1,False,False
2944244,1,1,1,False,False
10086775,2,1,2,True,False
25422328,2,2,1,False,True
1475778,2,2,2,False,False
28824252,6,2,4,True,True
21163175,1,1,1,False,False
22249806,1,1,1,False,False
28946150,1,1,1,False,False
27780803,1,1,1,False,False
2526383,1,1,1,False,False
29188763,1,1,1,False,False
11189406,1,1,1,False,False
28852519,3,2,3,True,False
23490221,1,1,1,False,False
7974384,1,1,1,False,False
8169831,1,1,1,False,False
7839390,3,1,3,True,False
32478188,3,2,2,True,True
37822586,4,2,2,True,True
39505161,2,1,2,True,False
366723,1,1,1,False,False
377471,3,1,3,True,False
805028,1,1,1,False,False
7016649,1,1,1,False,False
3120308,1,1,1,False,False
20358765,1,1,1,False,False
4218154,1,1,1,False,False
7441660,3,2,2,True,True
350497,3,1,3,True,False
375849,1,1,1,False,False
20704046,1,1,1,False,False
7042353,1,1,1,False,False
3318434,1,1,1,False,False
6361791,2,1,2,True,False
331427,1,1,1,False,False
6348718,1,1,1,False,False
9243789,1,1,1,False,False
781235,2,1,2,True,False
6344622,1,1,1,False,False
1568367,1,1,1,False,False
781234,5,1,5,True,False
3318433,1,1,1,False,False
6995502,2,1,2,True,False
6363464,4,1,4,True,False
582676,1,1,1,False,False
699625,2,1,2,True,False
10796306,2,1,2,True,False
17916545,4,3,2,True,True
27698707,3,2,2,True,True
3905218,3,2,3,True,False
17636601,2,1,2,True,False
20233202,1,1,1,False,False
12022364,2,2,1,False,True
9154203,1,1,1,False,False
8507222,1,1,1,False,False
2150570,1,1,1,False,False
11281631,1,1,1,False,False
7042363,1,1,1,False,False
6605682,2,1,2,True,False
6988202,2,2,2,False,False
28329340,2,1,2,True,False
6486133,1,1,1,False,False
4591823,2,2,2,False,False
15630735,4,2,4,True,False
17611980,6,1,6,True,False
20556559,2,2,1,False,True
2788406,2,1,2,True,False
12716445,1,1,1,False,False
6344227,1,1,1,False,False
6607158,1,1,1,False,False
359255,3,1,3,True,False
343728,1,1,1,False,False
3526298,1,1,1,False,False
942275,1,1,1,False,False
28569554,1,1,1,False,False
7394058,2,1,2,True,False
7296356,2,1,2,True,False
24351550,2,2,1,False,True
6859071,2,1,2,True,False
21688617,2,1,2,True,False
10383505,1,1,1,False,False
6974117,3,1,3,True,False
6465163,2,1,2,True,False
3888490,2,1,2,True,False
3536423,1,1,1,False,False
7009135,1,1,1,False,False
7025615,1,1,1,False,False
8374088,1,1,1,False,False
17304660,3,2,3,True,False
10356423,1,1,1,False,False
19203472,1,1,1,False,False
33956403,1,1,1,False,False
34210661,1,1,1,False,False
33107941,1,1,1,False,False
41094370,1,1,1,False,False
37161625,1,1,1,False,False
32231106,1,1,1,False,False
37161633,1,1,1,False,False
35041575,1,1,1,False,False
36394111,1,1,1,False,False
36100571,1,1,1,False,False
34693854,1,1,1,False,False
38062723,1,1,1,False,False
32671928,7,1,7,True,False
39384391,1,1,1,False,False
33567467,1,1,1,False,False
36133826,1,1,1,False,False
32655394,1,1,1,False,False
35187830,1,1,1,False,False
39465093,1,1,1,False,False
32972161,2,2,1,False,True
32765275,1,1,1,False,False
31765070,1,1,1,False,False
35114859,1,1,1,False,False
34620931,1,1,1,False,False
31101690,1,1,1,False,False
33029467,2,1,2,True,False
37295199,1,1,1,False,False
32629007,2,1,2,True,False
39587648,2,2,1,False,True
39367696,2,2,1,False,True
39818418,2,2,1,False,True
36676718,4,1,4,True,False
39194098,1,1,1,False,False
39219413,2,2,1,False,True
40348411,2,1,2,True,False
39367694,2,2,1,False,True
41083165,3,1,3,True,False
33642110,1,1,1,False,False
32795156,1,1,1,False,False
38530561,3,1,3,True,False
37029929,1,1,1,False,False
34126362,2,1,2,True,False
32488906,3,1,3,True,False
41078050,2,1,2,True,False
35471506,2,1,2,True,False
40403926,3,1,3,True,False
32360918,5,1,5,True,False
31591013,2,1,2,True,False
38115328,3,2,2,True,True
3579047,1,1,1,False,False
14512851,2,1,2,True,False
26757022,1,1,1,False,False
3363589,2,1,2,True,False
16831971,5,1,5,True,False
1981223,1,1,1,False,False
28068952,2,1,2,True,False
12526078,1,1,1,False,False
20090319,1,1,1,False,False
19636661,1,1,1,False,False
18305387,2,1,2,True,False
20122592,2,1,2,True,False
8701741,1,1,1,False,False
21251318,2,2,2,False,False
1772001,1,1,1,False,False
7926122,1,1,1,False,False
21094030,1,1,1,False,False
2202093,1,1,1,False,False
25047422,1,1,1,False,False
10894182,2,1,2,True,False
29961523,5,1,5,True,False
29687028,7,2,4,True,True
1892362,1,1,1,False,False
27477571,3,1,3,True,False
29440137,4,1,4,True,False
23438542,2,1,2,True,False
28163720,5,2,3,True,True
22937452,7,2,5,True,True
11118805,3,1,3,True,False
12615173,3,1,3,True,False
23904435,2,1,2,True,False
11483402,2,1,2,True,False
6592608,1,1,1,False,False
22980610,5,1,5,True,False
24513481,3,1,3,True,False
22983187,1,1,1,False,False
12226787,1,1,1,False,False
16541792,2,1,2,True,False
7805271,2,1,2,True,False
18074136,3,2,2,True,True
15258688,3,1,3,True,False
21130668,1,1,1,False,False
37851117,1,1,1,False,False
32209828,1,1,1,False,False
35568418,6,1,6,True,False
32149921,1,1,1,False,False
34650366,1,1,1,False,False
32488426,1,1,1,False,False
34593487,1,1,1,False,False
35260381,2,1,2,True,False
32943408,2,1,2,True,False
38504535,2,2,1,False,True
32707594,2,2,1,False,True
38011392,2,1,2,True,False
35470799,1,1,1,False,False
37938756,1,1,1,False,False
9186127,1,1,1,False,False
9427177,1,1,1,False,False
21063919,1,1,1,False,False
10755123,1,1,1,False,False
10624433,1,1,1,False,False
18819961,1,1,1,False,False
31909390,1,1,1,False,False
18824358,1,1,1,False,False
23571268,7,3,3,True,True
21102333,2,1,2,True,False
15540641,2,1,2,True,False
12126819,2,2,2,False,False
18332580,2,2,1,False,True
2272588,5,1,5,True,False
20446943,4,2,2,True,True
23364133,1,1,1,False,False
1421215,1,1,1,False,False
25339093,3,1,3,True,False
23613159,1,1,1,False,False
11520521,1,1,1,False,False
7588091,2,1,2,True,False
7971242,1,1,1,False,False
19346231,1,1,1,False,False
10575518,1,1,1,False,False
30916315,3,2,2,True,True
24022207,1,1,1,False,False
30332694,1,1,1,False,False
28290994,1,1,1,False,False
8869021,2,1,2,True,False
25934957,1,1,1,False,False
2728854,2,1,2,True,False
30836389,2,2,1,False,True
29588785,2,2,1,False,True
31484629,1,1,1,False,False
7542556,1,1,1,False,False
21902293,1,1,1,False,False
9519344,1,1,1,False,False
32843972,2,1,2,True,False
35668002,2,1,2,True,False
33790866,4,1,4,True,False
36260894,2,1,2,True,False
23421723,1,1,1,False,False
30417794,2,1,2,True,False
27343037,1,1,1,False,False
24737143,4,1,4,True,False
24212953,7,3,3,True,True
21180511,2,2,1,False,True
917442,1,1,1,False,False
22989236,1,1,1,False,False
18775019,5,2,3,True,True
29720629,2,1,2,True,False
19620873,3,1,3,True,False
24436316,1,1,1,False,False
29948566,4,1,4,True,False
14970280,3,1,3,True,False
22569083,2,1,2,True,False
24380852,3,1,3,True,False
22426086,2,1,2,True,False
26437724,4,1,4,True,False
25213077,3,1,3,True,False
25835331,1,1,1,False,False
16997162,2,1,2,True,False
20208996,1,1,1,False,False
20188100,1,1,1,False,False
31707149,3,1,3,True,False
16450404,3,1,3,True,False
16651456,3,1,3,True,False
25633286,2,1,2,True,False
22041037,2,1,2,True,False
18377797,2,1,2,True,False
30720135,1,1,1,False,False
19820387,1,1,1,False,False
24651385,3,1,3,True,False
22108196,1,1,1,False,False
30970344,1,1,1,False,False
11494020,1,1,1,False,False
30057104,4,2,2,True,True
24681073,1,1,1,False,False
19156150,2,1,2,True,False
12512029,3,1,3,True,False
22796132,6,2,3,True,True
21166737,1,1,1,False,False
24393755,3,1,3,True,False
19500737,1,1,1,False,False
15383758,1,1,1,False,False
24488498,1,1,1,False,False
23265354,1,1,1,False,False
18805632,2,1,2,True,False
16865277,1,1,1,False,False
17675546,2,1,2,True,False
25743461,1,1,1,False,False
25356937,1,1,1,False,False
16199534,1,1,1,False,False
22918747,2,1,2,True,False
18187391,2,1,2,True,False
29486792,3,1,3,True,False
15159324,1,1,1,False,False
15703582,2,1,2,True,False
22896036,1,1,1,False,False
28681242,1,1,1,False,False
14744730,1,1,1,False,False
24932579,4,2,4,True,False
32297484,1,1,1,False,False
33433658,1,1,1,False,False
32965542,2,1,2,True,False
33842990,1,1,1,False,False
33569321,1,1,1,False,False
38062832,1,1,1,False,False
32991066,2,1,2,True,False
35740559,3,1,3,True,False
35025879,2,1,2,True,False
36809502,1,1,1,False,False
33409459,2,1,2,True,False
34721682,1,1,1,False,False
40956358,3,1,3,True,False
38100146,2,1,2,True,False
25849465,2,1,2,True,False
30821825,1,1,1,False,False
12085255,2,1,2,True,False
12453317,3,1,3,True,False
14583773,1,1,1,False,False
22480996,2,1,2,True,False
21385885,1,1,1,False,False
26573580,1,1,1,False,False
29260520,1,1,1,False,False
31109107,1,1,1,False,False
21987079,1,1,1,False,False
26067033,2,1,2,True,False
35116830,1,1,1,False,False
17205530,1,1,1,False,False
17895894,1,1,1,False,False
30705860,1,1,1,False,False
23799623,3,2,2,True,True
30878308,4,1,4,True,False
16550000,5,1,5,True,False
30756509,2,1,2,True,False
25670808,1,1,1,False,False
21813335,1,1,1,False,False
12655530,1,1,1,False,False
17342322,3,2,2,True,True
17119050,1,1,1,False,False
28285696,2,1,2,True,False
31393411,1,1,1,False,False
15510608,5,1,5,True,False
21733817,1,1,1,False,False
26104855,2,2,1,False,True
24222111,1,1,1,False,False
24496978,1,1,1,False,False
22517822,4,1,4,True,False
30171037,2,1,2,True,False
19908241,1,1,1,False,False
31028224,3,1,3,True,False
18174975,1,1,1,False,False
15998890,2,1,2,True,False
30131302,1,1,1,False,False
18187393,3,2,2,True,True
31451521,1,1,1,False,False
25450873,3,1,3,True,False
29233790,2,2,1,False,True
16864557,1,1,1,False,False
9744535,1,1,1,False,False
12447698,1,1,1,False,False
22608142,2,1,2,True,False
15746434,1,1,1,False,False
21144578,2,1,2,True,False
21847045,1,1,1,False,False
19806781,2,2,1,False,True
25505466,1,1,1,False,False
11093779,1,1,1,False,False
28533220,1,1,1,False,False
28683054,4,1,4,True,False
11086200,1,1,1,False,False
23217107,5,1,5,True,False
33564532,1,1,1,False,False
32528743,2,1,2,True,False
35385617,1,1,1,False,False
35311434,1,1,1,False,False
35025181,2,1,2,True,False
32238419,1,1,1,False,False
37632607,1,1,1,False,False
32000187,1,1,1,False,False
31238774,1,1,1,False,False
34696427,1,1,1,False,False
32376492,1,1,1,False,False
34245507,1,1,1,False,False
37086835,1,1,1,False,False
37656800,1,1,1,False,False
36084560,1,1,1,False,False
28185680,1,1,1,False,False
29772141,1,1,1,False,False
26107370,3,1,3,True,False
16530695,1,1,1,False,False
22661042,1,1,1,False,False
26259934,1,1,1,False,False
30959210,2,2,1,False,True
19119692,2,1,2,True,False
16479891,1,1,1,False,False
28079270,1,1,1,False,False
15028364,3,1,3,True,False
24842856,1,1,1,False,False
19903861,1,1,1,False,False
20545072,5,2,3,True,True
26157904,3,1,3,True,False
10858422,1,1,1,False,False
30773267,1,1,1,False,False
7566541,1,1,1,False,False
30876791,2,1,2,True,False
29151495,2,1,2,True,False
21989746,1,1,1,False,False
11794891,2,1,2,True,False
14583071,3,1,3,True,False
25307995,1,1,1,False,False
29682358,1,1,1,False,False
25630413,2,1,2,True,False
16991029,4,3,2,True,True
28660191,1,1,1,False,False
10221197,5,1,5,True,False
2249214,2,1,2,True,False
9491960,2,1,2,True,False
29684577,1,1,1,False,False
17180653,2,1,2,True,False
24694983,1,1,1,False,False
22767304,4,1,4,True,False
29173671,1,1,1,False,False
2621065,4,1,4,True,False
1704148,8,1,8,True,False
39962789,1,1,1,False,False
35756582,2,1,2,True,False
39272103,1,1,1,False,False
39323344,1,1,1,False,False
39227506,1,1,1,False,False
33988346,1,1,1,False,False
40746223,1,1,1,False,False
33428785,1,1,1,False,False
40893905,1,1,1,False,False
35446800,1,1,1,False,False
39511623,1,1,1,False,False
5063114,1,1,1,False,False
18357420,1,1,1,False,False
30624802,1,1,1,False,False
18723910,1,1,1,False,False
7792731,2,1,2,True,False
29442537,1,1,1,False,False
27414763,1,1,1,False,False
2722642,2,1,2,True,False
18430462,1,1,1,False,False
9933014,2,1,2,True,False
27451291,2,1,2,True,False
28520566,2,1,2,True,False
27265579,1,1,1,False,False
19621780,5,1,5,True,False
8951772,2,1,2,True,False
30190774,1,1,1,False,False
27123352,1,1,1,False,False
81681,1,1,1,False,False
9267878,3,1,3,True,False
31261566,2,1,2,True,False
19886157,3,1,3,True,False
